#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_1246;As if [From.GetHerHis] drinking weren't bad enough, [From.GetTitledName] managed to make quite the spectacle of [From.GetHerHim]self at the coronation feast, dancing on tables and carrying on until finally [From.GetSheHe] vomited on the floor in front of everyone.;;Als ob [From.GetHerHis] Trinkerei nicht schon schlimm genug wäre, hat [From.GetTitledName] es geschafft, sich beim Krönungsmahl ganz schön in Szene zu setzen, auf den Tischen zu tanzen und weiterzumachen, bis [From.GetSheHe] sich schließlich vor aller Augen auf den Boden übergeben hat.;;;x
EVTOPTA_Plus_1246;Oh, wonderful;;Oh, wunderbar;;;x
EVTDESC_Plus_1248;For most of the coronation feast, [From.GetTitledName] acted normally...or as normally as one can expect [From.GetHerHim] to be, perhaps. Then a servant placed the wrong flagon before [From.GetHerHim], and that set [From.GetHerHim] off: ranting and raving, until finally the hall watched in silence as [From.GetSheHe] was escorted away.;;Die meiste Zeit des Krönungsmahls verhielt sich [From.GetTitledName] ganz normal... oder so normal, wie man es von [From.GetHerHim] erwarten kann, vielleicht. Dann stellte ein Diener die falsche Flasche vor [From.GetHerHim], und das brachte [From.GetHerHim] auf die Palme: Sie schimpfte und tobte, bis der Saal schließlich schweigend zusah, wie [From.GetSheHe] abgeführt wurde.;;;x
EVTOPTA_Plus_1248;You could hear [From.GetHerHim] screaming from the halls...;;Man konnte [From.GetHerHim] in den Hallen schreien hören...;;;x
EVTDESC_Plus_1275;The coronation feast finally draws to a close, with [From.GetTitledFirstName] giving a speech to those gathered that is barely heard over the raucous cheering. 'Long live the [Root.PrimaryTitle.GetRulerTitle]! Long live the [Root.PrimaryTitle.GetRulerTitle]!';;Das Krönungsfest neigt sich schließlich dem Ende zu, und [From.GetTitledFirstName] hält eine Rede an die Versammelten, die vor lauter Jubel kaum zu hören ist. Lang lebe der [Root.PrimaryTitle.GetRulerTitle]! Lang lebe der [Root.PrimaryTitle.GetRulerTitle]!';;;x
EVTOPTA_Plus_1275;Let's hope so!;;Wollen wir es hoffen!;;;x
EVTOPTB_Plus_1275;A fine event, indeed;;Ein schönes Ereignis, in der Tat;;;x
EVTDESC_Plus_1291;With your royal coronation just a day away, you can choose a new name.;;Da Eure Königskrönung nur noch einen Tag entfernt ist, könnt Ihr Euch einen neuen Namen aussuchen.;;;x
EVTOPTA_Plus_1291;Yes, I will choose a more prestigious name.;;Ja, ich werde einen prestigeträchtigeren Namen wählen.;;;x
EVTOPTB_Plus_1291;No, I'm not changing my name!;;Nein, ich ändere meinen Namen nicht!;;;x
EVTOPTC_Plus_1291;Yes, I will take a traditional dynastic name.;;Ja, ich werde einen traditionellen dynastischen Namen annehmen.;;;x
EVTDESC_Plus_4750;Your Holiness,\nI humbly request that you perform my coronation as [From.PrimaryTitle.GetRulerTitle] of [From.PrimaryTitle.GetName].\n\nWith respect,\n[From.GetTitledName];;Eure Heiligkeit,\n ich bitte Euch demütig, meine Krönung als [From.PrimaryTitle.GetRulerTitle] von [From.PrimaryTitle.GetName] durchzuführen.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTOPTA_Plus_4750;I will gladly do it;;Ich werde es gerne tun;;;x
EVTOPTB_Plus_4750;I'm too busy, but you have my permission;;Ich bin zu beschäftigt, aber Sie haben meine Erlaubnis.;;;x
EVTOPTC_Plus_4750;I have other things to do;;Ich habe andere Dinge zu tun;;;x
EVTDESC_Plus_4751;My [Root.GetLordLady],\nI am very pleased to accept your invitation, and will be journeying to [Root.Capital.GetName] shortly to personally perform your coronation.\n\nWith respect,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nIch bin sehr erfreut, Eure Einladung anzunehmen, und werde in Kürze nach [Root.Capital.GetName] reisen, um Eure Krönung persönlich vorzunehmen.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTDESC_Plus_4752;My [Root.GetLordLady],\nI fear I will not be able to personally attend your coronation. However, please receive my blessings and approval for one of your realm priests to perform the coronation.\n\nWith respect,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nich fürchte, dass ich nicht in der Lage sein werde, persönlich an Eurer Krönung teilzunehmen. Bitte erhaltet jedoch meinen Segen und meine Zustimmung, dass einer Eurer Reichspriester die Krönung vornimmt.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTDESC_Plus_4753;[Root.PrimaryTitle.GetFOA],\nWhile I appreciate your invitation, I am afraid I must decline. I trust my presence at the coronation will not be overly missed.\n\nYours,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nWährend ich Eure Einladung zu schätzen weiß, muss ich leider ablehnen. Ich vertraue darauf, dass meine Anwesenheit bei der Krönung nicht übermäßig vermisst wird.\n\n[From.GetTitledName],\n[From.GetTitledName];;;x
EVTDESC_Plus_4754;Your Holiness,\nI request that you perform my coronation as [From.PrimaryTitle.GetRulerTitle] of [From.PrimaryTitle.GetName].\n\nWith respect,\n[From.GetTitledName];;Eure Heiligkeit,\n ich bitte Euch, meine Krönung als [From.PrimaryTitle.GetRulerTitle] von [From.GetTitledName] durchzuführen.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTDESC_Plus_4755;My [Root.GetLordLady],\nI am very pleased to accept your invitation, and will be journeying to [Root.Capital.GetName] shortly to personally perform your coronation.\n\nWith respect,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nIch bin sehr erfreut, Ihre Einladung anzunehmen, und werde in Kürze nach [Root.Capital.GetName] reisen, um Ihre Krönung persönlich vorzunehmen.\n\nMit Respekt,\n[From.GetTitledName];;;x
accept_invitation;Send word that you accept the invitation\n;;Senden Sie eine Nachricht, dass Sie die Einladung annehmen\n;;;x
ask_permission_to_duel;Ask the host's permission to duel;;Bitte den Gastgeber um Erlaubnis zum Duell;;;x
coronation_poetry_good;your poetry goes over well;;deine Poesie kommt gut an;;;x
coronation_poetry_bad;your poetry goes over poorly;;deine Gedichte kommen schlecht an;;;x
decline_invitation;Send word that you refuse the invitation\n;;Schickt eine Nachricht, dass ihr die Einladung ablehnt\n;;;x
let_the_duel_begin;Allow them to duel before the court!\n;;Erlaubt ihnen, sich vor Gericht zu duellieren!\n;;;x
lover_at_coronation;berate [This.GetHerHim] for embarrassing you like this;;beschimpfe [This.GetHerHim] dafür, dass er dich so blamiert hat;;;x
refused_duel;[This.GetBestName] is angry that their duel has been refused;;[This.GetBestName] ist verärgert, dass ihr Duell abgelehnt wurde;;;x
send_invitations;The invitations are sent!\n;;Die Einladungen sind verschickt!\n;;;x
talked_out_of_duel;agrees to not have their duel, for now;;stimmt zu, ihr Duell vorerst nicht zu haben;;;x
REQUEST_CORONATION;is requested to allow coronation.\n;;wird gebeten, die Krönung zu erlauben.\n;;;x
PAPAL_CORONATION_COST;Having a religious leader perform the coronation is going to be more expensive, but it will increase legitimacy of your rule more.\n;;Die Krönung durch ein religiöses Oberhaupt ist zwar teurer, erhöht aber die Legitimität Eurer Herrschaft.\n;;;x
CARDINAL_CORONATION_COST;A high ranking priest is not as expensive as a religious leader, but such a coronation will still bring a significant amount of prestige.\n;;Ein hochrangiger Priester ist nicht so teuer wie ein religiöses Oberhaupt, aber eine solche Krönung wird dennoch ein erhebliches Maß an Prestige mit sich bringen.\n;;;x
BISHOP_CORONATION_COST;An ordinary priest can perform your coronation, however this coronation won't bring any special benefits.\n;;Ein gewöhnlicher Priester kann Ihre Krönung durchführen, allerdings bringt diese Krönung keine besonderen Vorteile mit sich.\n;;;x1
