#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
EVTTOOLTIP1900706;Your speech is poorly received\n;Votre discours est mal reçu;Your speech is poorly received;;Your speech is poorly received;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900708;You are laughed out of the room\n;Les rires vous chassent de la pièce.;You are laughed out of the room;;You are laughed out of the room;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900710;The assembled Lords will vote on your proposal for membership dues\n;Les Seigneurs réunis vont voter la proposition de cotisations.;The assembled Lords will vote on your proposal for membership dues;;The assembled Lords will vote on your proposal for membership dues;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900713;Your rousing speech greatly improves the faction's mood\n;Votre discours retentissant améliore l'humeur de la faction.;Your rousing speech greatly improves the faction's mood;;Your rousing speech greatly improves the faction's mood;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900716;Your supportive words slightly improves the faction's mood\n;Votre discours améliore quelque peu l'humeur de la faction;Your supportive words slightly improves the faction's mood;;Your supportive words slightly improves the faction's mood;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900719;Your failed speech only make things worse\n;Votre discours raté ne fait qu'envenimer les choses.;Your failed speech only make things worse;;Your failed speech only make things worse;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900722;The assembled Lords will vote on your proposal for financial aid to the crown\n;Les Seigneurs réunis vont voter la proposition d'aide financière pour la Couronne;The assembled Lords will vote on your proposal for financial aid to the crown;;The assembled Lords will vote on your proposal for financial aid to the crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900725;The assembled Lords will vote on your proposal for a show of support towards [Root.Liege.GetTitledFirstName]\n;Les Seigneurs réunis vont voter la proposition de démonstration de soutien envers [Root.Liege.GetTitledFirstName];The assembled Lords will vote on your proposal for a show of support towards [Root.Liege.GetTitledFirstName];;The assembled Lords will vote on your proposal for a show of support towards [Root.Liege.GetTitledFirstName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900728;Your searing denouncement greatly worsens the faction's mood\n;Votre accusation flamboyante dégrade grandement l'humeur de la faction.;Your searing denouncement greatly worsens the faction's mood;;Your searing denouncement greatly worsens the faction's mood;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900731;Your doubts and concerns slightly worsens the faction's mood\n;Vos accusations dégradent quelque peu l'humeur de la faction.;Your doubts and concerns slightly worsens the faction's mood;;Your doubts and concerns slightly worsens the faction's mood;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900734;Your attempt to sow discontent backfires\n;Votre tentative de semer la discorde s'est retournée contre vous;Your attempt to sow discontent backfires;;Your attempt to sow discontent backfires;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900737;The assembled Lords will vote on your proposal for a declaration of war\n;Les Seigneurs réunis vont voter la proposition de déclaration de guerre.;The assembled Lords will vote on your proposal for a declaration of war;;The assembled Lords will vote on your proposal for a declaration of war;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900740;The assembled Lords will vote on your proposal to demand a reduction in crown authority\n;Les Seigneurs réunis vont voter la pétition pour exiger une réduction de l'autorité de la Couronne.;The assembled Lords will vote on your proposal to demand a reduction in crown authority;;The assembled Lords will vote on your proposal to demand a reduction in crown authority;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900743;The assembled Lords will vote on your proposal to demand a reduction of the taxes collected by the crown\n;Les Seigneurs réunis vont voter la pétition pour exiger une réduction des imposts collectés par la Couronne.;The assembled Lords will vote on your proposal to demand a reduction of the taxes collected by the crown;;The assembled Lords will vote on your proposal to demand a reduction of the taxes collected by the crown;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900746;The assembled Lords will vote on your proposal on a change of the tax privilege laws in favor of vassal lords\n;Les Seigneurs réunis vont voter la pétition pour changer les privilèges d'imposition en faveur des vassaulx.;The assembled Lords will vote on your proposal on a change of the tax privilege laws in favor of vassal lords;;The assembled Lords will vote on your proposal on a change of the tax privilege laws in favor of vassal lords;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900749;The assembled Lords will vote on your proposal on a change in the levy privilege law to the benefit of vassal lords\n;Les Seigneurs réunis vont voter la pétition pour changer les privilèges de levée en faveur des vassaulx.;The assembled Lords will vote on your proposal on a change in the levy privilege law to the benefit of vassal lords;;The assembled Lords will vote on your proposal on a change in the levy privilege law to the benefit of vassal lords;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1900752;The assembled Lords will vote on your proposal on a change in the council laws to allow councilor to serve for life\n;Les Seigneurs réunis vont voter la pétition pour nommer les conseillers à vie.;The assembled Lords will vote on your proposal on a change in the council laws to allow councillors to serve for life;;The assembled Lords will vote on your proposal on a change in the council laws to allow councillors to serve for life;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP190088;§Y[From.PrimaryTitle.GetFullName]§! collapses into independent vassal states.\n;§Y[From.PrimaryTitle.GetFullName]§! se morcèle en états vassaulx indépendants.;§Y[From.PrimaryTitle.GetFullName]§! zerfällt in unabhängige Vasallenstaaten.;;§Y[From.PrimaryTitle.GetFullName]§! collapses into independent vassal states.;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP1000182069;The Great Schism is mended and Christendom reunited.;Le Grand Schisme est terminé et toutes les églises chrétiennes sont réunies.;Das Große Schisma wurde geheilt und das Christentum wieder vereint.;;El Gran Cisma se remendó y se reunió cristiandad.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIPsiegecapturedenemy;[Root.GetTitledFirstName] is imprisoned by the enemy.;[Root.GetTitledFirstName] est emprisonné par l'ennemi.;[Root.GetTitledFirstName] is imprisoned by the enemy.;;[Root.GetTitledFirstName] is imprisoned by the enemy.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIPsiegeescaped;[Root.GetTitledFirstName] escapes to the countryside!;[Root.GetTitledFirstName] s'échappe dans la nature !;[Root.GetTitledFirstName] escapes to the countryside!;;[Root.GetTitledFirstName] escapes to the countryside!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIPsiegehide;Will be smuggled out of [From.Siege.GetName] and into hiding\n;Will be smuggled out of [From.Siege.GetName] and into hiding\n;Will be smuggled out of [From.Siege.GetName] and into hiding\n;;Will be smuggled out of [From.Siege.GetName] and into hiding\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIPsiegeremain;Remains at [From.Siege.GetName] and could be captured\n;Remains at [From.Siege.GetName] and could be captured.\n;Remains at [From.Siege.GetName] and could be captured.\n;;Remains at [From.Siege.GetName] and could be captured.\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIP_FemRule_111;I am ready to be acknowledged as my father's legitimate heir.;I am ready to be acknowledged as my father's legitimate heir.;I am ready to be acknowledged as my father's legitimate heir.;;I am ready to be acknowledged as my father's legitimate heir.;;;;;;;;;x,,,,,,,,,,,,
EVTTOOLTIP_FemRule_140;Tell your liege of your retirement.;Tell your liege of your retirement.;Tell your liege of your retirement.;;Tell your liege of your retirement.;;;;;;;;;x,,,,,,,,,,,,
EVTTOOLTIP_FemRule_145;Request to be your lady's champion.;Request to be your lady's champion.;Request to be your lady's champion.;;Request to be your lady's champion.;;;;;;;;;x,,,,,,,,,,,,
EVTTOOLTIP_FemRule_146;Your champion hears of the request.;Your champion hears of the request.;Your champion hears of the request.;;Your champion hears of the request.;;;;;;;;;x,,,,,,,,,,,,
EVTTOOLTIPGIFT;Receives a letter with the good news\n;Reçoit une lettre avec les bonnes nouvelles\n;Receives a letter with the good news\n;;Receives a letter with the good news\n;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLTIPULTIMATUM;Receives an ultimatum\n;Reçoit un ultimatum\n;Receives an ultimatum\n;;Receives an ultimatum\n;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTTOOLWAYfamilyhatesyou;is imprisoned by the enemy and any family members left behind in the castle aren't too happy about it\n;est emprisonné par l'ennemi et l'éventuelle famille restée au castel ne s'en réjouit guère\n;is imprisoned by the enemy and any family members left behind in the castle aren't too happy about it\n;;is imprisoned by the enemy and any family members left behind in the castle aren't too happy about it\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE_CAN_FIGHT_IN_TOURNAMENT;Can fight in own tournament\n;Can fight in own tournament\n;Can fight in own tournament\n;;Can fight in own tournament\n;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEUDALFACTIONMOODMINUS;The mood of the §YPrincely Faction§! is §Rworsened§!\n;L'humeur de la §YFaction Princière§! est §Raltérée§!\n;The mood of the §YPrincely Faction§! is §Rworsened§!\n;;The mood of the §YPrincely Faction§! is §Rworsened§!\n;;;;;;;x;;,,,,
FEUDALFACTIONMOODPLUS;The mood of the §YPrincely Faction§! is §Gimproved§!\n;L'humeur de la §YFaction Princière§! est §Gaméliorée§!\n;The mood of the §YPrincely Faction§! is §Gimproved§!\n;;The mood of the §YPrincely Faction§! is §Gimproved§!\n;;;;;;;x;;,,,,
HAS_CHAMPION_AVAILABLE;Has champion available\n;Has champion available\n;Has champion available\n;;Has champion available\n;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAS_THREE_NORSE_VASSALS_AVAILABLE;Has at least three Norse vassals available who are not at war and available\n;Has at least three Norse vassals available who are not at war and available\n;Has at least three Norse vassals available who are not at war and available\n;;Has at least three Norse vassals available who are not at war and available\n;;;;;;;x;;,,,,
HOLYTRUCETOOLTIP;[This.GetTitledFirstName] will be unable to §Ydeclare war§! or §Ybe declared on§! for ten years\n;[This.GetTitledFirstName] sera incapable de §Ydeclarer la guerre§! ou §Yde se faire attaquer§! Pendant dix ans.\n;[This.GetTitledFirstName] will be unable to §Ydeclare war§! or §Ybe declared on§! for ten years\n;;[This.GetTitledFirstName] will be unable to §Ydeclare war§! or §Ybe declared on§! for ten years\n;;;;;;;;x;,,,,
hunt_bystander_dies;An innocent bystander is killed in your place\n;An innocent bystander is killed in your place\n;An innocent bystander is killed in your place\n;;An innocent bystander is killed in your place\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunt_killed_bear;You kill the bear! Well done!\n;You kill the bear! Well done!\n;You kill the bear! Well done!\n;;You kill the bear! Well done!\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunt_killed_boar;You kill the boar! Well done!\n;You kill the boar! Well done!\n;You kill the boar! Well done!\n;;You kill the boar! Well done!\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunt_killed_stag;You kill the stag! Well done!\n;You kill the stag! Well done!\n;You kill the stag! Well done!\n;;You kill the stag! Well done!\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunt_killed_wolf;You kill a large wolf! Well done!\n;You kill a large wolf! Well done!\n;You kill a large wolf! Well done!\n;;You kill a large wolf! Well done!\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunt_plotter_dies;The assassin is killed\n;The assassin is killed\n;The assassin is killed\n;;The assassin is killed\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCREASESEPARATISM;Becomes §Rmore§! inclined towards separatism\n;Devient §Rplus§! enclin au séparatisme\n;Becomes §Rmore§! inclined towards separatism\n;;Becomes §Rmore§! inclined towards separatism\n;;;;;;;;;x,,,,
IS_NOT_BUSY;Is not currently busy\n;Is not currently busy\n;Is not currently busy\n;;Is not currently busy\n;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
make_friend_attempt_tooltip;[Root.GetFirstName] tries to make a friend.;[Root.GetFirstName] essaie de se faire un ami.;[Root.GetFirstName] tries to make a friend.;;[Root.GetFirstName] tries to make a friend.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
make_friend_sad_tooltip;[From.GetTitledFirstName] is refused.;La requeste de [From.GetTitledFirstName] est rejetée.;[From.GetTitledFirstName] is refused.;;[From.GetTitledFirstName] is refused.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
make_friend_success_tooltip;A friendship is formed.;Une amitié s'est créée.;A friendship is formed.;;A friendship is formed.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_high_max_crownlaw_req;Medium, High or Maximum Crown Law;Autorité de la Couronne Moyenne, Haute ou Maximale;GERMAN;;SPANISH;;;;;;;;;x,,
PREPARE_DIWALI;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;;;;;;;x;;,,,,
PREPARE_FOR_HAJJ;Begin preparations for the Hajj\n;Begin preparations for the Hajj\n;Begin preparations for the Hajj\n;;Begin preparations for the Hajj\n;;;;;;;x;;,,,,
PREPARE_FOR_PILGRIMAGE;Begin preparations for the pilgrimage\n;Begin preparations for the pilgrimage\n;Begin preparations for the pilgrimage\n;;Begin preparations for the pilgrimage\n;;;;;;;x;;,,,,
PREPARE_KALI_PUJA;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;;Begin preparations for the feast, which will take place after September provided you are not at war or otherwise busy.\n;;;;;;;x;;,,,,
RECENT_INDULGENCE;Recently bought an indulgence\n;Recently bought an indulgence\n;Recently bought an indulgence\n;;Recently bought an indulgence\n;;;;;;;x;;,,,,
RECENTLY_GAVE_TO_CHARITY;Recently gave to charity\n;Recently gave to charity\n;Recently gave to charity\n;;Recently gave to charity\n;;;;;;;x;;,,,,
RELIGIOUSFACTIONMOODMINUS;The mood of the §YReligious Faction§! is §Rworsened§!\n;L'humeur de la §YFaction Religieuse§! est §Raltérée§!\n;The mood of the §YReligious Faction§! is §Rworsened§!\n;;The mood of the §YReligious Faction§! is §Rworsened§!\n;;;;;;;x;;,,,,
RELIGIOUSFACTIONMOODPLUS;The mood of the §YReligious Faction§! is §Gimproved§!\n;L'humeur de la §YFaction Religieuse§! est §Gaméliorée§!\n;The mood of the §YReligious Faction§! is §Gimproved§!\n;;The mood of the §YReligious Faction§! is §Gimproved§!\n;;;;;;;x;;,,,,
REPUBLICANFACTIONMOODMINUS;The mood of the §YRepublican Faction§! is §Rworsened§!\n;L'humeur de la §YFaction Républicaine§! est §Raltérée§!\n;The mood of the §YRepublican Faction§! is §Rworsened§!\n;;The mood of the §YRepublican Faction§! is §Rworsened§!\n;;;;;;;x;;,,,,
REPUBLICANFACTIONMOODPLUS;The mood of the §YRepublican Faction§! is §Gimproved§!\n;L'humeur de la §YFaction Républicaine§! est §Gaméliorée§!\n;The mood of the §YRepublican Faction§! is §Gimproved§!\n;;The mood of the §YRepublican Faction§! is §Gimproved§!\n;;;;;;;x;;,,,,
seduce_plot_fail_tooltip;Failed!\n;Raté !\n;Failed!\n;;Failed!\n;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seduce_plot_success_tooltip;Seduced!\n;Séduit(e) !\n;Seduced!\n;;Seduced!\n;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seduce_plot_attempt_tooltip;[Root.GetFirstName] attempts seduction.\n;[Root.GetFirstName] essaie de séduire.\n;[Root.GetFirstName] attempts seduction.\n;;[Root.GetFirstName] attempts seduction.\n;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siege_captured;is successfully captured\n;is successfully captured\n;is successfully captured\n;;is successfully captured\n;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siege_killed;is found and slain\n;is found and slain\n;is found and slain\n;;is found and slain\n;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tipped_off_tooltip;The victim is tipped off.;La victime est avertie.;The victim is tipped off.;;The victim is tipped off.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRANTTOOLTIP10;Gain §R10§! Tyranny\n;Gagne §R10§! Tyrannie\n;Erhalte §R10§! Tyrannei\n;;Gain §R10§! Tyranny\n;;;;;;;;;x,,,,
TYRANTTOOLTIP15;Gain §R15§! Tyranny\n;Gagne §R15§! Tyrannie\n;Erhalte §R15§! Tyrannei\n;;Gain §R15§! Tyranny\n;;;;;;;;;x,,,,
TYRANTTOOLTIP20;Gain §R20§! Tyranny\n;Gagne §R20§! Tyrannie\n;Erhalte §R20§! Tyrannei\n;;Gain §R20§! Tyranny\n;;;;;;;;;x,,,,
TYRANTTOOLTIP30;Gain §R30§! Tyranny\n;Gagne §R30§! Tyrannie\n;Erhalte §R30§! Tyrannei\n;;Gain §R30§! Tyranny\n;;;;;;;;;x,,,,
TYRANTTOOLTIP40;Gain §R40§! Tyranny\n;Gagne §R40§! Tyrannie\n;Erhalte §R40§! Tyrannei\n;;Gain §R40§! Tyranny\n;;;;;;;;;x,,,,
TYRANTTOOLTIP5;Gain §R5§! Tyranny\n;Gagne §R5§! Tyrannie\n;Erhalte §R5§! Tyrannei\n;;Gain §R5§! Tyranny\n;;;;;;;;;x,,,,
uncovered_tooltip;Scheme is revealed!;Complot révélé !;Scheme is revealed!;;Scheme is revealed!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
