#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
b_moataze_fic;Moataze;;;;;x
b_moataze_fic_adj;Moataze;;;;;x
b_moccia_fic;Moccia;;;;;x
b_moccia_fic_adj;Moccia;;;;;x
b_moelven_fic;Moelven;;;;;x
b_moelven_fic_adj;Moelven;;;;;x
b_mojtamee_maskuniye_fajr_fic;Mojtamee Maskuniye Fajr;;;;;x
b_mojtamee_maskuniye_fajr_fic_adj;Mojtamee Maskuniye Fajr;;;;;x
b_mold_fic;Mold;;;;;x
b_mold_fic_adj;Mold;;;;;x
b_mondariz_fic;Mondariz;;;;;x
b_mondariz_fic_adj;Mondariz;;;;;x
b_monneville_fic;Monneville;;;;;x
b_monneville_fic_adj;Monneville;;;;;x
b_montazzolo_fic;Montazzolo;;;;;x
b_montazzolo_fic_adj;Montazzolo;;;;;x
b_montcoy_fic;Montcoy;;;;;x
b_montcoy_fic_adj;Montcoy;;;;;x
b_moshtohor_fic;Moshtohor;;;;;x
b_moshtohor_fic_adj;Moshtohor;;;;;x
b_motafeno_fic;Motafeno;;;;;x
b_motafeno_fic_adj;Motafeno;;;;;x
b_moutiers_fic;Moutiers;;;;;x
b_moutiers_fic_adj;Moutiers;;;;;x
b_moyvalley_fic;Moy Valley;;;;;x
b_moyvalley_fic_adj;Moy Valley;;;;;x
b_mtoko_fic;Mtoko;;;;;x
b_mtoko_fic_adj;Mtoko;;;;;x
b_mudema_fic;Mudema;;;;;x
b_mudema_fic_adj;Mudema;;;;;x
b_muk_marde_pir_fic;Muk Marde Pir;;;;;x
b_muk_marde_pir_fic_adj;Muk Marde Pir;;;;;x
b_murat_fic;Murat;;;;;x
b_murat_fic_adj;Murat;;;;;x
b_murten_fic;Murten;;;;;x
b_murten_fic_adj;Murten;;;;;x
b_muttenz_fic;Muttenz;;;;;x
b_muttenz_fic_adj;Muttenz;;;;;x
b_nabaqa_fic;Nabaqa;;;;;x
b_nabaqa_fic_adj;Nabaqa;;;;;x
b_nahad_fic;Nahad;;;;;x
b_nahad_fic_adj;Nahad;;;;;x
b_nanga_fic;Nanga;;;;;x
b_nanga_fic_adj;Nanga;;;;;x
b_narfeyri_fic;Narfeyri;;;;;x
b_narfeyri_fic_adj;Narfeyri;;;;;x
b_navandrinal_fic;Navandrinal;;;;;x
b_navandrinal_fic_adj;Navandrinal;;;;;x
b_navicello_fic;Navicello;;;;;x
b_navicello_fic_adj;Navicello;;;;;x
b_ndirazepatswa_fic;Ndirazepatswa;;;;;x
b_ndirazepatswa_fic_adj;Ndirazepatswa;;;;;x
b_neath_fic;Neath;;;;;x
b_neath_fic_adj;Neath;;;;;x
b_neussargues_fic;Neussargues;;;;;x
b_neussargues_fic_adj;Neussargues;;;;;x
b_newark_fic;Newark;;;;;x
b_newark_fic_adj;Newark;;;;;x
b_ngaru_fic;Ngaru;;;;;x
b_ngaru_fic_adj;Ngaru;;;;;x
b_ngoku_fic;Ngoku;;;;;x
b_ngoku_fic_adj;Ngoku;;;;;x
b_nhambu_fic;Nhambu;;;;;x
b_nhambu_fic_adj;Nhambu;;;;;x
b_nobewam_fic;Nobewam;;;;;x
b_nobewam_fic_adj;Nobewam;;;;;x
b_northhallerton_fic;North Hallerton;;Nord-Hallerton;;;x
b_northhallerton_fic_adj;North Hallerton;;Nord-Hallerton;;;x
b_ntewusa_fic;Ntewusa;;;;;x
b_ntewusa_fic_adj;Ntewusa;;;;;x
b_ntinsiri_fic;Ntinsiri;;;;;x
b_ntinsiri_fic_adj;Ntinsiri;;;;;x
b_nurab_fic;Nurab;;;;;x
b_nurab_fic_adj;Nurab;;;;;x
b_nziu_fic;Nziu;;;;;x
b_nziu_fic_adj;Nziu;;;;;x
b_oberhalbstein_fic;Oberhalbstein;;;;;x
b_oberhalbstein_fic_adj;Oberhalbstein;;;;;x
b_oberuzwil_fic;Oberuzwil;;;;;x
b_oberuzwil_fic_adj;Oberuzwil;;;;;x
b_oberwillingen_fic;Oberwillingen;;;;;x
b_oberwillingen_fic_adj;Oberwillingen;;;;;x
b_ofissane_fic;Ofissane;;;;;x
b_ofissane_fic_adj;Ofissane;;;;;x
b_ohiamiasi_fic;Ohiamiasi;;;;;x
b_ohiamiasi_fic_adj;Ohiamiasi;;;;;x
b_oliveira_fic;Oliveira;;;;;x
b_oliveira_fic_adj;Oliveira;;;;;x
b_ormandisi_fic;Ormandisi;;;;;x
b_ormandisi_fic_adj;Ormandisi;;;;;x
b_oulad_ouggad_fic;Oulad Ouggad;;;;;x
b_oulad_ouggad_fic_adj;Oulad Ouggad;;;;;x
b_ourense_fic;Ourense;;;;;x
b_ourense_fic_adj;Ourense;;;;;x
b_pagania_fic;Pagania;;;;;x
b_pagania_fic_adj;Pagania;;;;;x
b_pakarchame_fic;Pakarchame;;;;;x
b_pakarchame_fic_adj;Pakarchame;;;;;x
b_palaiochori_fic;Palaioch³ri;;;;;x
b_palaiochori_fic_adj;Palaioch³ri;;;;;x
b_pangu_fic;Pangu;;;;;x
b_pangu_fic_adj;Pangu;;;;;x
b_partidor_fic;Partidor;;;;;x
b_partidor_fic_adj;Partidor;;;;;x
b_penarth_fic;Penarth;;;;;x
b_penarth_fic_adj;Penarth;;;;;x
b_penmaenmawr_fic;Penmaenmawr;;;;;x
b_penmaenmawr_fic_adj;Penmaenmawr;;;;;x
b_penrith_fic;Penrith;;;;;x
b_penrith_fic_adj;Penrith;;;;;x
b_petra_fic;Pétra;;;;;x
b_petra_fic_adj;Pétra;;;;;x
b_pey_su_fic;Pey Su;;;;;x
b_pey_su_fic_adj;Pey Su;;;;;x
b_piridelan_fic;Piridelan;;;;;x
b_piridelan_fic_adj;Piridelan;;;;;x
b_planzolles_fic;Planzolles;;;;;x
b_planzolles_fic_adj;Planzolles;;;;;x
b_poetto_fic;Poetto;;;;;x
b_poetto_fic_adj;Poetto;;;;;x
b_pompora_fic;Pompora;;;;;x
b_pompora_fic_adj;Pompora;;;;;x
b_pontypridd_fic;Pontypridd;;;;;x
b_pontypridd_fic_adj;Pontypridd;;;;;x
b_pottlereagh_fic;Pottlereagh;;;;;x
b_pottlereagh_fic_adj;Pottlereagh;;;;;x
b_pradone_fic;Pradone;;;;;x
b_pradone_fic_adj;Pradone;;;;;x
b_proletarskiy_fic;Proletarskiy;;;;;x
b_proletarskiy_fic_adj;Proletarskiy;;;;;x
b_proussy_fic;Proussy;;;;;x
b_proussy_fic_adj;Proussy;;;;;x
b_provezza_fic;Provezza;;;;;x
b_provezza_fic_adj;Provezza;;;;;x
b_puertomingalvo_fic;Puertomingalvo;;;;;x
b_puertomingalvo_fic_adj;Puertomingalvo;;;;;x
b_puls_fic;Puls;;;;;x
b_puls_fic_adj;Puls;;;;;x
b_qallalah_fic;Qallalah;;;;;x
b_qallalah_fic_adj;Qallalah;;;;;x
b_qanatti_fic;Qanatti;;;;;x
b_qanatti_fic_adj;Qanatti;;;;;x
b_qazan_chay_fic;Qazan Chay;;;;;x
b_qazan_chay_fic_adj;Qazan Chay;;;;;x
b_quatzenheim_fic;Quatzenheim;;;;;x
b_quessy_fic;Quessy;;;;;x
b_quessy_fic_adj;Quessy;;;;;x
b_radovtsu_fic;Radovtsu;;;;;x
b_radovtsu_fic_adj;Radovtsu;;;;;x
b_raevtsu_fic;Raevtsu;;;;;x
b_raevtsu_fic_adj;Raevtsu;;;;;x
b_raudhimelur_fic;Raudhimelur;;;;;x
b_raudhimelur_fic_adj;Raudhimelur;;;;;x
b_reading_fic;Reading;;;;;x
b_reading_fic_adj;Reading;;;;;x
b_redhills_fic;Redhills;;;;;x
b_redhills_fic_adj;Redhills;;;;;x
b_rgeni_fic;Rgeni;;;;;x
b_rgeni_fic_adj;Rgeni;;;;;x
b_rhosneigr_fic;Rhosneigr;;;;;x
b_rhosneigr_fic_adj;Rhosneigr;;;;;x
b_riberas_fic;Riberas;;;;;x
b_riberas_fic_adj;Riberas;;;;;x
b_rillans_fic;Rillans;;;;;x
b_rillans_fic_adj;Rillans;;;;;x
b_ringisai_fic;Ringisai;;;;;x
b_ringisai_fic_adj;Ringisai;;;;;x
b_riomaggiore_fic;Riomaggiore;;;;;x
b_riomaggiore_fic_adj;Riomaggiore;;;;;x
b_rufreddo_fic;Rufreddo;;;;;x
b_rufreddo_fic_adj;Rufreddo;;;;;x
b_runnymede_fic;Runnymede;;;;;x
b_runnymede_fic_adj;Runnymede;;;;;x
b_ryalen_fic;Ryalen;;;;;x
b_ryalen_fic_adj;Ryalen;;;;;x
b_rymshantse_fic;Rymshantse;;;;;x
b_rymshantse_fic_adj;Rymshantse;;;;;x
b_sabuk_fic;Sabuk;;;;;x
b_sabuk_fic_adj;Sabuk;;;;;x
b_saman_fic;Saman;;;;;x
b_saman_fic_adj;Saman;;;;;x
b_sampanavy_fic;Sampanavy;;;;;x
b_sampanavy_fic_adj;Sampanavy;;;;;x
b_sara_nisirma_fic;Sara Nisirma;;;;;x
b_sara_nisirma_fic_adj;Sara Nisirma;;;;;x
b_saumeray_fic;Saumeray;;;;;x
b_saumeray_fic_adj;Saumeray;;;;;x
b_sawasawa_fic;Sawasawa;;;;;x
b_sawasawa_fic_adj;Sawasawa;;;;;x
b_scarborough_fic;Scarborough;;;;;x
b_scarborough_fic_adj;Scarborough;;;;;x
b_scorrano_fic;Scorrano;;;;;x
b_scorrano_fic_adj;Scorrano;;;;;x
b_seewen_fic;Seewen;;;;;x
b_seewen_fic_adj;Seewen;;;;;x
b_serghiem_fic;Serghiem;;;;;x
b_serghiem_fic_adj;Serghiem;;;;;x
b_seyyed_zahar_fic;Seyyed Zahar;;;;;x
b_seyyed_zahar_fic_adj;Seyyed Zahar;;;;;x
b_sgurate_fic;Sgurate;;;;;x
b_sgurate_fic_adj;Sgurate;;;;;x
b_shay_fic;Shay;;;;;x
b_shay_fic_adj;Shay;;;;;x
b_shingel_fic;Shingel;;;;;x
b_shingel_fic_adj;Shingel;;;;;x
b_shukeir_fic;Shukeir;;;;;x
b_shukeir_fic_adj;Shukeir;;;;;x
b_siponto_fic;Siponto;;;;;x
b_siponto_fic_adj;Siponto;;;;;x
b_slatograd_fic;Slatograd;;;;;x
b_slatograd_fic_adj;Slatograd;;;;;x
b_soualah_fic;Soualah;;;;;x
b_soualah_fic_adj;Soualah;;;;;x
b_souk_eyr_fic;Souk Eyr;;;;;x
b_souk_eyr_fic_adj;Souk Eyr;;;;;x
b_soumensac_fic;Soumensac;;;;;x
b_soumensac_fic_adj;Soumensac;;;;;x
b_spangsbro_fic;Spangsbro;;;;;x
b_spangsbro_fic_adj;Spangsbro;;;;;x
b_spean_fic;Spean;;;;;x
b_spean_fic_adj;Spean;;;;;x
b_spiddal_fic;Spiddal;;;;;x
b_spiddal_fic_adj;Spiddal;;;;;x
b_srogbwe_fic;Srogbwe;;;;;x
b_srogbwe_fic_adj;Srogbwe;;;;;x
b_stahlhausen_fic;Stahlhausen;;;;;x
b_stahlhausen_fic_adj;Stahlhausen;;;;;x
b_startford_fic;Startford;;;;;x
b_startford_fic_adj;Startford;;;;;x
b_steegsbroek_fic;Steegsbroek;;;;;x
b_steegsbroek_fic_adj;Steegsbroek;;;;;x
b_stokkseyri_fic;Stokkseyri;;;;;x
b_stokkseyri_fic_adj;Stokkseyri;;;;;x
b_stubbendorf_fic;Stubbendorf;;;;;x
b_stubbendorf_fic_adj;Stubbendorf;;;;;x
b_sukayranah_fic;Sukayranah;;;;;x
b_sukayranah_fic_adj;Sukayranah;;;;;x
b_sulucaalan_fic;Sulucaalan;;;;;x
b_sulucaalan_fic_adj;Sulucaalan;;;;;x
b_sursina_fic;Sursina;;;;;x
b_sursina_fic_adj;Sursina;;;;;x
b_swansea_fic;Swansea;;;;;x
b_swansea_fic_adj;Swansea;;;;;x
b_taalba_fic;Taalba;;;;;x
b_taalba_fic_adj;Taalba;;;;;x
b_tadmamt_fic;Tadmamt;;;;;x
b_tadmamt_fic_adj;Tadmamt;;;;;x
b_tafraout_ait_fic;Tafraout Ait;;;;;x
b_tafraout_ait_fic_adj;Tafraout Ait;;;;;x
b_takuve_fic;Takuve;;;;;x
b_takuve_fic_adj;Takuve;;;;;x
b_tala_fic;Tala;;;;;x
b_tala_fic_adj;Tala;;;;;x
b_talaint_fic;Talaint;;;;;x
b_talaint_fic_adj;Talaint;;;;;x
b_tamagourt_kebira_fic;Tamagourt Kebira;;;;;x
b_tamagourt_kebira_fic_adj;Tamagourt Kebira;;;;;x
b_tandai_fic;Tandai;;;;;x
b_tandai_fic_adj;Tandai;;;;;x
b_tange_darkash_fic;Tange Darkash;;;;;x
b_tange_darkash_fic_adj;Tange Darkash;;;;;x
b_tannurlar_fic;Tannurlar;;;;;x
b_tannurlar_fic_adj;Tannurlar;;;;;x
b_tardienta_fic;Tardienta;;;;;x
b_tardienta_fic_adj;Tardienta;;;;;x
b_tegan_fic;Tegan;;;;;x
b_tegan_fic_adj;Tegan;;;;;x
b_templeboy_fic;Templeboy;;;;;x
b_templeboy_fic_adj;Templeboy;;;;;x
b_tenby_fic;Tenby;;;;;x
b_tenby_fic_adj;Tenby;;;;;x
b_thabit_fic;Thabit;;;;;x
b_thabit_fic_adj;Thabit;;;;;x
b_tiva_fic;Tiva;;;;;x
b_tiva_fic_adj;Tiva;;;;;x
b_tohmluk_fic;Tohmluk;;;;;x
b_tohmluk_fic_adj;Tohmluk;;;;;x
b_tohumluk_fic;Tohumluk;;;;;x
b_tohumluk_fic_adj;Tohumluk;;;;;x
b_torbole_fic;Torbole;;;;;x
b_torbole_fic_adj;Torbole;;;;;x
b_trabada_fic;Trabada;;;;;x
b_trabada_fic_adj;Trabada;;;;;x
b_tulayhayah_fic;Tulayhayah;;;;;x
b_tulayhayah_fic_adj;Tulayhayah;;;;;x
b_turbury_fic;Turbury;;;;;x
b_turbury_fic_adj;Turbury;;;;;x
b_turcut_fic;Turcut;;;;;x
b_turcut_fic_adj;Turcut;;;;;x
b_uandgevene_fic;Uandgevene;;;;;x
b_uandgevene_fic_adj;Uandgevene;;;;;x
b_ulvastad_fic;Ulvastad;;;;;x
b_ulvastad_fic_adj;Ulvastad;;;;;x
b_um_hassan_fic;Um Hassan;;;;;x
b_um_hassan_fic_adj;Um Hassan;;;;;x
b_umm_arda_fic;Umm Arda;;;;;x
b_umm_arda_fic_adj;Umm Arda;;;;;x
b_untergrafenried_fic;Untergrafenried;;;;;x
b_untergrafenried_fic_adj;Untergrafenried;;;;;x
b_unterinn_fic;Unterinn;;;;;x
b_unterinn_fic_adj;Unterinn;;;;;x
b_uolchitte_fic;Uolchitte;;;;;x
b_uolchitte_fic_adj;Uolchitte;;;;;x
b_usclas_fic;Usclas;;;;;x
b_usclas_fic_adj;Usclas;;;;;x
b_utartford_fic;Utartford;;;;;x
b_utartford_fic_adj;Utartford;;;;;x
b_utrillas_fic;Utrillas;;;;;x
b_utrillas_fic_adj;Utrillas;;;;;x
b_vaka_fic;Vaka;;;;;x
b_vaka_fic_adj;Vaka;;;;;x
b_valdelamasa_fic;Valdelamasa;;;;;x
b_valdelamasa_fic_adj;Valdelamasa;;;;;x
b_valignat_fic;Valignat;;;;;x
b_valignat_fic_adj;Valignat;;;;;x
b_vallonga_fic;Vallonga;;;;;x
b_vallonga_fic_adj;Vallonga;;;;;x
b_vandeins_fic;Vandeins;;;;;x
b_vandeins_fic_adj;Vandeins;;;;;x
b_vehlefanz_fic;Vehlefanz;;;;;x
b_vehlefanz_fic_adj;Vehlefanz;;;;;x
b_vendoglio_fic;Vendoglio;;;;;x
b_vendoglio_fic_adj;Vendoglio;;;;;x
b_ventsgol_fic;Ventsgol;;;;;x
b_ventsgol_fic_adj;Ventsgol;;;;;x
b_vernio_fic;Vernio;;;;;x
b_vernio_fic_adj;Vernio;;;;;x
b_vestmannaeyjar_fic;Vestmannaeyjar;;;;;x
b_vestmannaeyjar_fic_adj;Vestmannaeyjar;;;;;x
b_vigomba_fic;Vigomba;;;;;x
b_vigomba_fic_adj;Vigomba;;;;;x
b_vinax_fic;Vinax;;;;;x
b_vinax_fic_adj;Vinax;;;;;x
b_wad_magnum_fic;Wad Magnum;;;;;x
b_wad_magnum_fic_adj;Wad Magnum;;;;;x
b_wadabara_fic;Wadabara;;;;;x
b_wadabara_fic_adj;Wadabara;;;;;x
b_waianba_fic;Waianba;;;;;x
b_waianba_fic_adj;Waianba;;;;;x
b_welwel_fic;Welwel;;;;;x
b_welwel_fic_adj;Welwel;;;;;x
b_weranso_fic;Weranso;;;;;x
b_weranso_fic_adj;Weranso;;;;;x
b_wickham_fic;Wickham;;;;;x
b_wickham_fic_adj;Wickham;;;;;x
b_wisbech_fic;Wisbech;;;;;x
b_wisbech_fic_adj;Wisbech;;;;;x
b_worthing_fic;Worthing;;;;;x
b_worthing_fic_adj;Worthing;;;;;x
b_wustara_fic;Wustara;;;;;x
b_wustara_fic_adj;Wustara;;;;;x
b_yaylaevleri_fic;Yaylaevleri;;;;;x
b_yaylaevleri_fic_adj;Yaylaevleri;;;;;x
b_yortanpazari_fic;Yortanpazari;;;;;x
b_yortanpazari_fic_adj;Yortanpazari;;;;;x
b_zaldierna_fic;Zaldierna;;;;;x
b_zaldierna_fic_adj;Zaldierna;;;;;x
b_zanmperesso_fic;Zanmperesso;;;;;x
b_zanmperesso_fic_adj;Zanmperesso;;;;;x
b_zhabino_fic;Zhabino;;;;;x
b_zhabino_fic_adj;Zhabino;;;;;x
b_zindaba_fic;Zindaba;;;;;x
b_zindaba_fic_adj;Zindaba;;;;;x
b_zteroh_fic;Zteroh;;;;;x
b_zteroh_fic_adj;Zteroh;;;;;x
b_zutni_khel_fic;Zutni Khel;;;;;x
b_zutni_khel_fic_adj;Zutni Khel;;;;;x
