#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
canaan_pagan_reformed_DESC;The Canaanites were a polytheistic religion that flourished in Ancient times, precursors to the dominance of the modern Hebrews. They worshipped the God Most High, El Elyon, above all others, but paid heed to a large number of other gods, each of whom held sway over important aspects of the world.;;Die Kanaaniter waren eine polytheistische Religion, die in der Antike blühte und die Vorläufer der modernen Hebräer war. Sie verehrten den höchsten Gott, El Elyon, über allen anderen, schenkten aber einer großen Anzahl anderer Götter Beachtung, von denen jeder über wichtige Aspekte der Welt herrschte.;;;x
mandaean_DESC;Mandaeism is a gnostic religion with a strongly dualistic worldview. Its adherents revere Adam, Abel, Seth, Enosh, Noah, Shem, Aram and especially John the Baptist, but reject Abraham, Moses and Jesus of Nazareth. It is represented in-game as an early form of Manichaeism, and a potential heresy should it resurface.;;Der Mandäismus ist eine gnostische Religion mit einer stark dualistischen Weltanschauung. Seine Anhänger verehren Adam, Abel, Seth, Enosch, Noah, Sem, Aram und insbesondere Johannes den Täufer, lehnen aber Abraham, Moses und Jesus von Nazareth ab. Er wird im Spiel als eine frühe Form des Manichäismus dargestellt und ist eine potenzielle Häresie, sollte sie wieder auftauchen.;;;x
promethean_pagan;Promethean;;Prometheus;;;x
promethean_pagan_DESC;Prometheanism is the worship of the Titan Prometheus and, to a lesser extent, his brother Epimetheus, as the fathers of humanity. Prometheanism acknowledges the existence, and divinity, of the Hellenic gods, but rejects their worthiness as beings to be worshiped. Prometheans value intellectual pursuits above all, finding guile, diplomacy, and a quick wit to be the highest art forms. They find violence distasteful, but recognize that it is occasionally necessary.;;Der Prometheanismus ist die Verehrung des Titanen Prometheus und, in geringerem Maße, seines Bruders Epimetheus als Väter der Menschheit. Der Prometheanismus erkennt die Existenz und die Göttlichkeit der hellenischen Götter an, lehnt aber ihre Würdigkeit als Wesen, die angebetet werden sollten, ab. Prometheaner schätzen intellektuelle Tätigkeiten über alles und halten List, Diplomatie und Schlagfertigkeit für die höchsten Kunstformen. Sie finden Gewalt widerwärtig, erkennen aber an, dass sie gelegentlich notwendig ist.;;;x
quranist;Quranist;;Koranisten;;;x
quranist_DESC;Quranists hold the Qur'an to be the only authentic source of Islamic faith and reject the validity of the hadith and sharia law, considering them falsehoods.;;Koranisten halten den Koran für die einzige authentische Quelle des islamischen Glaubens und lehnen die Gültigkeit der Hadithe und der Scharia ab, da sie sie als Unwahrheiten betrachten.;;;x
quranist_FEATURES;Defining features in-game:\n§Y*§! Quranists can form their own caliphate\n§Y*§! The Quranist Caliph can declare great Jihads\n§Y*§! Unlike other Muslims, Quranists may not have multiple wives\n§Y*§! Mosque Holdings can be held by anyone without penalty\n§Y*§! Quranist dynasties grow decadent unless the men have enough land and win wars;;;;;x
roman_pagan;Roman;Romain;Römisch;;Romano;x
roman_pagan_DESC;The Roman religion is polytheistic, with a pantheon of twelve major gods including Jupiter, Mars, Mercury, Venus, Minerva and Vesta. It originated in ancient Greece before being adopted and adjusted by the Roman Empire where it would go on to be the dominant religion of the mediterranian until the rise of Christianity.;;Die römische Religion ist polytheistisch, mit einem Pantheon von zwölf Hauptgöttern, darunter Jupiter, Mars, Merkur, Venus, Minerva und Vesta. Sie hat ihren Ursprung im antiken Griechenland, bevor sie vom Römischen Reich übernommen und angepasst wurde, wo sie bis zum Aufkommen des Christentums die vorherrschende Religion im Mittelmeerraum war.;;;x
roman_pagan_reformed;Roman;Romain;Römisch;;Romano;x
roman_pagan_reformed_DESC;The Roman religion is polytheistic, with a pantheon of twelve major gods including Jupiter, Mars, Mercury, Venus, Minerva and Vesta. It originated in ancient Greece before being adopted and adjusted by the Roman Empire where it would go on to be the dominant religion of the mediterranian until the rise of Christianity.;;Die römische Religion ist polytheistisch, mit einem Pantheon von zwölf Hauptgöttern, darunter Jupiter, Mars, Merkur, Venus, Minerva und Vesta. Sie hat ihren Ursprung im antiken Griechenland, bevor sie vom Römischen Reich übernommen und angepasst wurde, wo sie bis zum Aufkommen des Christentums die vorherrschende Religion im Mittelmeerraum war.;;;x
jewish_group;Judaic;Juif;Judaisch;;;x
LOPTR;Loptr;;;;;x
mazdakism;Mazdakism;Mazdakisme;Mazdakismus;;;x
mesoamerican_group;Mesoamerican;Mésoaméricain;Mesoamerikanisch;;Mesoamericano;x
neo-essene;Minim;Minime;;;;x
neo-essene_DESC;The Neo-Essene religion.;La religion néo-essénienne.;Die Religion der Neu-Esser.;;;x
PRESTAR;Prestar;;;;;x
zurvanist;Zurvanist;;Zurvanismus;;;x
zurvanist_DESC;Zurvanism is a branch of Zoroastrianism that believes in the existence of Zurvan, a genderless god of infinite time (and space), for whom there is no distinction between good and evil. Zurvan is the parent of the two opposites representing the good god, Ahura Mazda, and the evil Angra Mainyu, unlike normal Zoroastrianism, where Ahura Mazda is the Supreme Being. Zurvanism is further divided by its three schools of thought: Aesthetic, Fatalistic and Materialistic.;;Der Zurvanismus ist ein Zweig des Zoroastrismus, der an die Existenz Zurvans glaubt, eines geschlechtslosen Gottes der unendlichen Zeit (und des Raums), für den es keinen Unterschied zwischen Gut und Böse gibt. Zurvan ist der Elternteil der beiden Gegensätze, die den guten Gott Ahura Mazda und den bösen Angra Mainyu darstellen, im Gegensatz zum normalen Zoroastrismus, wo Ahura Mazda das höchste Wesen ist. Der Zurvanismus wird durch seine drei Denkschulen weiter unterteilt: Ästhetisch, Fatalistisch und Materialistisch.;;;x
tondrakian;Tondrakian;;Tondrakianer;;;x
tondrakian_DESC;Tondrakians are an anti-feudal, anti-church sect that originally flourished in Armenia between the 9th and 11th Century. They denied the immortality of the soul, the afterlife, and the rights of the church to rule over its fellow man. They supported property rights for peasants and equality between men and women.;;Die Tondrakianer sind eine antifeudale und antikirchliche Sekte, die ursprünglich zwischen dem 9. und 11. Sie leugneten die Unsterblichkeit der Seele, das Leben nach dem Tod und das Recht der Kirche, über ihre Mitmenschen zu herrschen. Sie traten für Eigentumsrechte für Bauern und die Gleichstellung von Männern und Frauen ein.;;;x
THE_JUS_DIVINUM;The Jus Divinum;Le Jus Divinum;Das Jus Divinum;;El Jus Divinum;x
MDO_DUS;The Mdo 'Dus;;Das Mdo 'Dus;;;x
LAMA;Lama;;Lama;;;x
GOD_SHENRAB_MIWOCHE;Shenrab Miwoche;;;;;x
GOD_BTSAN;Btsan;;;;;x
GOD_BDUD;Bdud;;;;;x
THE_SPIRITS;the Spirits;;die Geister;;;x
BON;Bön;;;;;x
religion_openly_roman_or_reformed_tooltip;Publicly follows the §Y[roman_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[roman_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[roman_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[roman_pagan_reformed.GetName]§!;
religion_openly_celtic_or_reformed_tooltip;Publicly follows the §Y[celtic_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[celtic_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[celtic_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[celtic_pagan_reformed.GetName]§!;
religion_openly_german_or_reformed_tooltip;Publicly follows the §Y[german_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[german_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[german_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[german_pagan_reformed.GetName]§!;
religion_openly_arabic_or_reformed_tooltip;Publicly follows the §Y[arabic_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[arabic_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[arabic_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[arabic_pagan_reformed.GetName]§!;
religion_openly_canaan_or_reformed_tooltip;Publicly follows the §Y[canaan_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[canaan_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[canaan_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[canaan_pagan_reformed.GetName]§!;
religion_openly_berber_or_reformed_tooltip;Publicly follows the §Y[berber_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[berber_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[berber_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[berber_pagan_reformed.GetName]§!;
religion_openly_egyptian_or_reformed_tooltip;Publicly follows the §Y[egyptian_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[egyptian_pagan_reformed.GetName]§!;Folgt öffentlich der §Y[egyptian_pagan_reformed.GetName]§! Religion;;Sigue públicamente el credo §Y[egyptian_pagan_reformed.GetName]§!;
religion_secretly_roman_or_reformed_tooltip;Secretly follows the §Y[roman_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[roman_pagan_reformed.GetName]§!;Folgt heimlich der §Y[roman_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[roman_pagan_reformed.GetName]§!;
religion_secretly_celtic_or_reformed_tooltip;Secretly follows the §Y[celtic_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[celtic_pagan_reformed.GetName]§!;Folgt heimlich der §Y[celtic_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[celtic_pagan_reformed.GetName]§!;
religion_secretly_german_or_reformed_tooltip;Secretly follows the §Y[german_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[german_pagan_reformed.GetName]§!;Folgt heimlich der §Y[german_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[german_pagan_reformed.GetName]§!;
religion_secretly_arabic_or_reformed_tooltip;Secretly follows the §Y[arabic_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[arabic_pagan_reformed.GetName]§!;Folgt heimlich der §Y[arabic_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[arabic_pagan_reformed.GetName]§!;
religion_secretly_canaan_or_reformed_tooltip;Secretly follows the §Y[canaan_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[canaan_pagan_reformed.GetName]§!;Folgt heimlich der §Y[canaan_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[canaan_pagan_reformed.GetName]§!;
religion_secretly_berber_or_reformed_tooltip;Secretly follows the §Y[berber_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[berber_pagan_reformed.GetName]§!;Folgt heimlich der §Y[berber_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[berber_pagan_reformed.GetName]§!;
religion_secretly_egyptian_or_reformed_tooltip;Secretly follows the §Y[egyptian_pagan_reformed.GetName]§! religion;Suit secrètement la religion §Y[egyptian_pagan_reformed.GetName]§!;Folgt heimlich der §Y[egyptian_pagan_reformed.GetName]§! Religion;;Sigue secretamente el credo §Y[egyptian_pagan_reformed.GetName]§!;
CHALCEDONIAN_CARDINAL;Cardinal;;Kardinal;;;x
religion_feature_celtic;Descendants of Danu;Descendants de Dana;Nachfahren von Danu;;Descendencias de Danu;x
religion_feature_celtic_desc;As we move forward into a new age for the Celtic faith we must look to the spirits of nature for guidance. The power of prophecy will shine a light on an uncertain future.;;;;;x
religion_feature_celtic_feature;Rulers follow the Celtic principles of animism and haruspicy;Les seigneurs suivent les principes celtique de l'animisme et de l'haruspicine;Herrscher folgen den keltischen Prinzipien des Animusmus und Wahrsagertum;;Los gobernantes siguen los principios célticos de animismo y aruspicina;x
religion_feature_egyptian;Children of the Nile;;;;;x
religion_feature_egyptian_desc;In this new chapter of Kemetic faith we must remember that the Pharaohs have been a stabilising force for centuries and should remain so for centuries to come.;;;;;x
religion_feature_egyptian_feature;Rulers have no Short Reign penalty, practice holy close-kin marriage ;;;;;x
