#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_2039;A recent opportunity to improve the facilities in [Root.Capital.GetName] for assisting the poor has arisen, and it is something your councilors tell you will not only assist the people but make the city far better than it has ever been. It does, however, require a significant investment.;;Vor kurzem hat sich eine Gelegenheit ergeben, die Einrichtungen in [Root.Capital.GetName] zur Unterstützung der Armen zu verbessern, und Eure Ratsmitglieder sagen Euch, dass dies nicht nur den Menschen helfen, sondern die Stadt auch weitaus besser machen wird, als sie es je war. Dies erfordert jedoch eine erhebliche Investition.;;;x
EVTOPTA_Plus_2039;Then we must do it;;Dann müssen wir es tun;;;x
EVTOPTB_Plus_2039;We cannot afford it;;Wir können es uns nicht leisten.;;;x
EVTDESC_Plus_2040;The ideals of the Waldensian faith have made a big impression on you. You have decided to be charitable at all times.;;Die Ideale des waldensischen Glaubens haben Sie sehr beeindruckt. Sie haben beschlossen, stets wohltätig zu sein.;;;x
EVTOPTA_Plus_2040;The poor need our help!;;Die Armen brauchen unsere Hilfe!;;;x
EVTDESC_Plus_2041;Messalians believe everyone is born with demons inside them, and those demons can only be expelled by intercession of the Holy Spirit...which can only be summoned with intense asceticism and prayer. It may take years to finally succeed, but you are ready to begin.;;Die Messalianer glauben, dass jeder Mensch mit Dämonen in sich geboren wird, und dass diese Dämonen nur durch die Fürsprache des Heiligen Geistes vertrieben werden können... der nur durch intensive Askese und Gebet herbeigerufen werden kann. Es mag Jahre dauern, bis Sie endlich Erfolg haben, aber Sie sind bereit, damit zu beginnen.;;;x
EVTOPTA_Plus_2041;Let the demons be driven out, once and for all!;;Lassen Sie die Dämonen austreiben, ein für alle Mal!;;;x
EVTDESC_Plus_2042;You have prayed and fasted for months on end, but despite all your efforts you are still haunted by the sins of the flesh. You are forced to give up in defeat.;;Sie haben monatelang gebetet und gefastet, aber trotz all Ihrer Bemühungen werden Sie immer noch von den Sünden des Fleisches heimgesucht. Sie sind gezwungen, in der Niederlage aufzugeben.;;;x
EVTDESC_Plus_2042_lunacy;You have prayed and fasted for months on end, but in the end you are forced to admit your mind is still not your own. If anything, the spells of lunacy have become worse as weakness and dizziness beset you, and there are nights were you wander through the castle, howling. The demons are too strong, and you are forced to admit defeat.;;Sie haben monatelang gebetet und gefastet, aber am Ende müssen Sie sich eingestehen, dass Ihr Verstand immer noch nicht Ihr eigener ist. Wenn überhaupt, sind die Anfälle von Wahnsinn schlimmer geworden, denn Schwäche und Schwindel befallen dich, und es gibt Nächte, in denen du heulend durch das Schloss wanderst. Die Dämonen sind zu stark, und du bist gezwungen, dich geschlagen zu geben.;;;x
EVTDESC_Plus_2042_possession;You have prayed and fasted for months on end, but in the end you are forced to admit your mind is still not your own. In fact, the visions come more frequently, now. Lucifer himself has been speaking with you, whispering of your lamentable weakness...and you have to admit you agree. The demons within you are simply too strong.;;Du hast monatelang gebetet und gefastet, aber am Ende musst du dir eingestehen, dass dein Verstand immer noch nicht dein eigener ist. Tatsächlich kommen die Visionen jetzt immer häufiger. Luzifer selbst hat mit dir gesprochen und von deiner beklagenswerten Schwäche geflüstert ... und du musst zugeben, dass du zustimmst. Die Dämonen in dir sind einfach zu stark.;;;x
EVTOPTA_Plus_2042;I will try again, I swear it!;;Ich werde es wieder versuchen, ich schwöre es!;;;x
EVTDESC_Plus_2043_lust;It has taken many, many months of prayer and cold baths, but you have finally succeeded in driving the daemon of Luxuria from your soul.;;Es hat viele, viele Monate des Gebets und der kalten Bäder gebraucht, aber es ist dir endlich gelungen, den Dämon von Luxuria aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_gluttony;It has taken many, many months of prayer and painful dedication, but you have finally succeeded in driving the daemon of Gula from your soul.;;Es hat viele, viele Monate des Gebets und der schmerzhaften Hingabe gebraucht, aber es ist dir endlich gelungen, den Dämon Gula aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_greed;It has taken many, many months of prayer and many painful donations to the poor, but you have finally succeeded in driving the daemon of Avaritia from your soul.;;Es hat viele, viele Monate des Gebets und viele schmerzhafte Spenden an die Armen gebraucht, aber es ist dir endlich gelungen, den Dämon von Avaritia aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_sloth;It has taken many, many months of prayer and far too many early morning exercises, but you have finally succeeded in driving the daemon of Acedia from your soul.;;Es hat viele, viele Monate des Gebets und viel zu vieler frühmorgendlicher Übungen bedurft, aber es ist dir endlich gelungen, den Dämon der Acedia aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_wrath;It has taken many, many months of prayer and more slow counts to ten than you can even recall, but you have finally succeeded in driving the daemon of Ira from your soul.;;Es hat viele, viele Monate des Gebets und mehr langsame Zählungen bis zehn gebraucht, als du dich überhaupt erinnern kannst, aber es ist dir endlich gelungen, den Dämon Ira aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_envy;It has taken many, many months of prayer and a great deal of contemplative meditation, but you have finally succeeded in driving the daemon of Invidia from your soul.;;Es hat viele, viele Monate des Gebets und viel kontemplative Meditation gebraucht, aber es ist dir endlich gelungen, den Dämon der Invidia aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_pride;It has taken many, many months of prayer and a great deal of contemplative meditation, but you have finally succeeded in driving the daemon of Superbia from your soul.;;Es hat viele, viele Monate des Gebets und viel kontemplative Meditation gebraucht, aber es ist dir endlich gelungen, den Dämon von Superbia aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_cruelty;It has taken many, many months of prayer and far too many visits to the local orphanage, but you have finally succeeded in driving the daemon of Cruelty from your soul.;;Es hat viele, viele Monate des Gebets und viel zu viele Besuche im örtlichen Waisenhaus gebraucht, aber es ist dir endlich gelungen, den Dämon der Grausamkeit aus deiner Seele zu vertreiben.;;;x
EVTDESC_Plus_2043_possession;You almost thought this day would never come. After many, many months of prayer and meditation, you wake up one morning and...the voices in your head are simply gone. You cannot even remember a time when you felt so in control of yourself. The demon in your mind has finally been driven out!;;Du dachtest fast, dieser Tag würde nie kommen. Nach vielen, vielen Monaten des Gebets und der Meditation wachen Sie eines Morgens auf und... die Stimmen in Ihrem Kopf sind einfach weg. Sie können sich nicht einmal an eine Zeit erinnern, in der Sie sich so sehr unter Kontrolle hatten. Der Dämon in Ihrem Kopf ist endlich vertrieben worden!;;;x
EVTDESC_Plus_2043_lunacy;You almost thought this day would never come. After many, many months of prayer and meditation, you wake up one morning and...your mind is simply your own. No more irrational impulses, no more dangerous thoughts. It is as if they simply never were. You cannot even remember a time when you felt so in control of yourself. The demon in your mind has finally been driven out!;;Sie dachten fast, dieser Tag würde nie kommen. Nach vielen, vielen Monaten des Gebets und der Meditation wachen Sie eines Morgens auf und... Ihr Verstand ist einfach Ihr eigener. Keine irrationalen Impulse mehr, keine gefährlichen Gedanken. Es ist, als wären sie nie da gewesen. Sie können sich nicht einmal an eine Zeit erinnern, in der Sie das Gefühl hatten, sich so gut zu beherrschen. Der Dämon in Ihrem Geist wurde endlich vertrieben!;;;x
EVTOPTA_Plus_2043;Finally, I am free!;;Endlich bin ich frei!;;;x
EVTDESC_Plus_2044_not_messalian;Since you are no longer Messalian, there is no point in continuing the prayer and fasting. There are no demons within you to cast out.;;Da Sie kein Messalianer mehr sind, hat es keinen Sinn, das Gebet und das Fasten fortzusetzen. Es gibt keine Dämonen mehr in dir, die du austreiben musst.;;;x
EVTDESC_Plus_2044_prisoner;While you would happily continue your ritual prayer and fasting, it is simply not possible to do so while you are imprisoned.;;Du würdest dein rituelles Gebet und Fasten gerne fortsetzen, aber das ist einfach nicht möglich, solange du gefangen bist.;;;x
EVTDESC_Plus_2044_incapable;While you would happily continue your ritual prayer and fasting, such rigorousness is now simply beyond your capacity.;;Sie würden zwar gerne Ihre rituellen Gebete und Ihr Fasten fortsetzen, aber eine solche Strenge übersteigt jetzt einfach Ihre Möglichkeiten.;;;x
EVTDESC_Plus_2046;Despite your prayers, you are still haunted by lustful dreams at night. The craving for carnal pleasures feels as if it will overwhelm you at times. The demon within may be too strong for you to expel.;;Trotz Ihrer Gebete werden Sie nachts immer noch von lüsternen Träumen heimgesucht. Das Verlangen nach fleischlichen Genüssen fühlt sich an, als würde es Sie zuweilen überwältigen. Der Dämon in dir ist vielleicht zu stark, als dass du ihn vertreiben könntest.;;;x
EVTOPTA_Plus_2046; I will surround myself with those of my own gender, no-one else!;; Ich werde mich mit Menschen meines eigenen Geschlechts umgeben, mit niemandem sonst!;;;x
EVTOPTB_Plus_2046;I cannot resist the temptation;;Ich kann der Versuchung nicht widerstehen;;;x
EVTDESC_Plus_2047_male;The bold contours and muscles of the young men of your court are becoming irresistible. You realize you've been spending your days idly dreaming of their strong, oiled arms...;;Die kühnen Konturen und Muskeln der jungen Männer an deinem Hof werden unwiderstehlich. Du merkst, dass du deine Tage damit verbringst, untätig von ihren starken, eingeölten Armen zu träumen...;;;x
EVTDESC_Plus_2047_female;The soft scents of the young women of your court are becoming overpowering. A nice warm bath sounds nice, where you can can massage oil into one or two of their young, nubile bodies...;;Die sanften Düfte der jungen Frauen an deinem Hof werden immer überwältigender. Ein schönes warmes Bad hört sich gut an, in dem du einen oder zwei ihrer jungen, nubilen Körper mit Öl einmassieren kannst...;;;x
EVTOPTA_Plus_2047;I must resist temptation!;;Ich muss der Versuchung widerstehen!;;;x
EVTOPTB_Plus_2047;I have no choice but to give in...;;Ich habe keine andere Wahl, als nachzugeben...;;;x
EVTDESC_Plus_2048;You have never felt this hungry in your life. You think of all the food stored in your kitchens. All the prayer in the world won't help if you starve to death...;;Sie haben noch nie in Ihrem Leben so viel Hunger verspürt. Du denkst an all die Lebensmittel, die in deinen Küchen lagern. Alle Gebete der Welt werden dir nicht helfen, wenn du verhungerst...;;;x
EVTOPTA_Plus_2048;I cannot surrender to the sins of the flesh!;;Ich kann mich nicht den Sünden des Fleisches hingeben!;;;x
EVTDESC_Plus_2049;The sound of rattling dice draws you toward a pair of guardsmen, gambling for silver. It just so happens you have a set of loaded dice in your pocket, given to you from a friend in jest. Should you teach these fools a lesson?;;Das Geräusch von klappernden Würfeln lockt dich zu zwei Gardisten, die um Silber spielen. Zufälligerweise hast du einen Satz geladener Würfel in deiner Tasche, die dir ein Freund im Scherz gegeben hat. Solltest du diesen Narren eine Lektion erteilen?;;;x
EVTOPTA_Plus_2049;No, gambling is sinful and greedy;;Nein, Glücksspiel ist sündhaft und gierig.;;;x
EVTOPTB_Plus_2049;Perhaps just a few games won't hurt...;;Vielleicht können ein paar Spiele nicht schaden...;;;x
EVTDESC_Plus_2050;You haven't been keeping up on your prayers to expel the daemon of Sloth, which, beyond the irony of the situation, has been troubling you...;;Du hast deine Gebete zur Vertreibung des Dämons der Faulheit nicht befolgt, was dich, abgesehen von der Ironie der Situation, beunruhigt...;;;x
EVTOPTA_Plus_2050;I will make a determined effort;;Ich werde mich entschlossen bemühen.;;;x
EVTOPTB_Plus_2050;The prayers can wait until tomorrow;;Die Gebete können bis morgen warten.;;;x
EVTDESC_Plus_2051;A particularly irritating courtier has been on your nerves of late, when you happened to spot him prancing around with the most ridiculous hat on, causing your blood to boil.;;Ein besonders lästiger Höfling ist dir in letzter Zeit auf die Nerven gegangen, als du ihn zufällig mit dem lächerlichsten Hut herumtänzeln sahst, der dein Blut zum Kochen brachte.;;;x
EVTOPTA_Plus_2051;Slowly count to ten...;;Zähle langsam bis zehn...;;;x
EVTOPTB_Plus_2051;Have that hat nailed to his head;;Den Hut an seinen Kopf nageln lassen;;;x
EVTDESC_Plus_2052;Your attempts to pray your envy away have been difficult. Lately, you have begun coveting a fine horse possessed by one of your courtiers, one who has been the pride of all [Root.Capital.GetName]. It would be so simple a matter for you to just take it for yourself. What could he do?;;Ihre Versuche, Ihren Neid wegzubeten, waren schwierig. Seit kurzem begehrst du ein schönes Pferd, das einem deiner Höflinge gehört, der der Stolz aller [Root.Capital.GetName] war. Es wäre so einfach für Euch, es einfach selbst zu nehmen. Was könnte er tun?;;;x
EVTOPTA_Plus_2052;I can do without another horse;;Ich kann auf ein anderes Pferd verzichten.;;;x
EVTOPTB_Plus_2052;It is rightfully mine, anyhow;;Es gehört sowieso rechtmäßig mir;;;x
EVTDESC_Plus_2053;Your prayers to end your pride have not been successful. However, a young member of your church has proven himself skilled at exorcisms. Do you own up and ask for his assistance?;;Deine Gebete, deinen Stolz zu beenden, waren nicht erfolgreich. Aber ein junges Mitglied deiner Kirche hat sich als Experte für Exorzismen erwiesen. Gibst du es zu und bittest du ihn um Hilfe?;;;x
EVTOPTA_Plus_2053;Humbly ask him for help;;Bitten Sie ihn demütig um Hilfe;;;x
EVTOPTB_Plus_2053;No, that's ridiculous! What could he do?;;Nein, das ist lächerlich! Was könnte er schon tun?;;;x
EVTDESC_Plus_2054;A criminal is brought before you for justice, having been caught stealing a small breakfast roll from the market. Although you have been trying to end your cruel inclinations, letting this man go will reflect poorly on you...you do have a reputation to uphold, after all.;;Ein Verbrecher wird vor Gericht gestellt, weil er beim Diebstahl eines kleinen Frühstücksbrötchens auf dem Markt erwischt wurde. Obwohl du versucht hast, deine grausamen Neigungen zu überwinden, würde es ein schlechtes Licht auf dich werfen, wenn du diesen Mann freilässt... du hast schließlich einen Ruf zu wahren.;;;x
EVTOPTA_Plus_2054;Let him go free;;Lasst ihn frei herumlaufen;;;x
EVTOPTB_Plus_2054;Hang him as he deserves!;;Hängt ihn, wie er es verdient!;;;x
EVTDESC_Plus_2055;Choose a patron saint to watch over you and to who you will direct your prayers.;;Wähle einen Schutzheiligen, der über dich wacht und an den du deine Gebete richtest.;;;x
EVTOPTA_Plus_2055;St. Nestorius, the Evangelist;;St. Nestorius, der Evangelist;;;x
EVTOPTB_Plus_2055;St. Addai, disciple and healer;;St. Addai, Jünger und Heiler;;;x
EVTOPTC_Plus_2055;Lucifer, the greatest of the Archangels;;Luzifer, der größte der Erzengel;;;x
EVTOPTD_Plus_2055;St. Adelphius, the founder of the Faith;;St. Adelphius, der Begründer des Glaubens;;;x
EVTDESC_Plus_2056;In a dark cellar, at the stroke of midnight, you take the oath. Surrounded by pentagrams, ram skulls and strange inscriptions written in no modern tongue, you swear to keep and preserve the secrets of Cult, and to die before revealing any of them. There, you learn the secret Truths of Heaven and Hell, passed down from Adelphius himself...;;In einem dunklen Keller legen Sie um Mitternacht den Schwur ab. Umgeben von Pentagrammen, Widderschädeln und seltsamen Inschriften, die in keiner modernen Sprache geschrieben sind, schwörst du, die Geheimnisse des Kultes zu wahren und zu schützen und zu sterben, bevor du eines davon preisgibst. Dort lernst du die geheimen Wahrheiten des Himmels und der Hölle, die von Adelphius selbst weitergegeben wurden...;;;x
EVTOPTA_Plus_2056;Better to reign in Hell...;;Besser in der Hölle regieren...;;;x
EVTNAME_Plus_2057;The Army of Lucifer;;Die Armee Luzifers;;;x
EVTDESC_Plus_2057;The growing power of the Messalians can no longer be denied. With the aid of [Root.GetTitledName], a group of fanatics, peasants, and madmen have now banded together to create their own army -- one that has, much to the shock of Christians elsewhere in the world, taken as its patron saint none other than Lucifer the Lighbringer, greatest of the Archangels and the King of Hell. Lucifer, they believe, is no more than an agent of chaos and change, and in His name they intend to bring about a change in the world. They will drive the demons of sin from the ranks of humanity with the force of their arms...if they are given the chance, that is.;;Die wachsende Macht der Messalianer lässt sich nicht länger leugnen. Mit Hilfe von [Root.GetTitledName] hat sich eine Gruppe von Fanatikern, Bauern und Verrückten zusammengetan, um ihre eigene Armee zu gründen - eine, die, sehr zum Entsetzen der Christen in anderen Teilen der Welt, keinen Geringeren als Luzifer den Lichtbringer, den größten der Erzengel und den König der Hölle, zu ihrem Schutzpatron gemacht hat. Luzifer, so glauben sie, ist nichts anderes als ein Agent des Chaos und der Veränderung, und in seinem Namen wollen sie die Welt verändern. Sie werden die Dämonen der Sünde mit der Kraft ihrer Waffen aus den Reihen der Menschheit vertreiben ... wenn man ihnen die Chance dazu gibt.;;;x
EVTOPTA_Plus_2057;A glorious day!;;Ein glorreicher Tag!;;;x
EVTDESC_Plus_2059;My [Root.GetLordLady], this extremely generous donation will not be forgotten. You have my friendship, as well as that of all the [From.Religion.GetName] faithful. Rest assured that you will be rewarded in the afterlife, if not on Earth!\nYours in faith,\n\n[From.GetTitledFirstNameNoRegnal];;Meine [Root.GetLordLady], diese äußerst großzügige Spende wird nicht vergessen werden. Ihr habt meine Freundschaft und die aller [From.Religion.GetName]-Getreuen. Seid versichert, dass Ihr im Jenseits belohnt werdet, wenn auch nicht auf der Erde!\n Euer Glaube,\n\n[From.GetTitledFirstNameNoRegnal];;;x
EVTDESC_Plus_2061;My [Root.GetLordLady], this antagonism is completely unwarranted! The [target_holy_order.GetName] serves [Root.Religion.GetHighGodName], but, one has to wonder, do you?\n\nWith anger and sadness,\n\n[From.GetTitledFirstNameNoRegnal];;Meine [Root.GetLordLady], diese Feindseligkeit ist völlig ungerechtfertigt! Der [target_holy_order.GetName] dient [Root.Religion.GetHighGodName], aber, so muss man sich fragen, tut Ihr das auch?\n\nMit Zorn und Traurigkeit,\n\n[From.GetTitledFirstNameNoRegnal];;;x
EVTDESC_Plus_2062_male;My [Root.GetLordLady],\nI have thought long and hard about this, and I believe I have come to the conclusion that I must dedicate my life utterly to the [Root.Religion.GetName] faith. With your permission, I wish to join a monastery, though of course I will be available at court, should you need me.\n\nWith respect,\n[From.GetTitledFirstNameNoRegnal];;Meine [Root.GetLordLady],\nIch habe lange und gründlich darüber nachgedacht, und ich glaube, ich bin zu dem Schluss gekommen, dass ich mein Leben voll und ganz dem Glauben an die [Root.Religion.GetName] widmen muss. Mit Eurer Erlaubnis möchte ich in ein Kloster eintreten, obwohl ich natürlich am Hofe zur Verfügung stehen werde, falls Ihr mich braucht.\n\nMit Respekt,\n[From.GetTitledFirstNameNoRegnal];;;x
EVTDESC_Plus_2062_female;My [Root.GetLordLady],\nI have thought long and hard about this, and I believe I have come to the conclusion that I must dedicate my life utterly to the [Root.Religion.GetName] faith. With your permission, I wish to join a nunnery, though of course I will be available at court, should you need me.\n\nWith respect,\n[From.GetTitledFirstNameNoRegnal];;Meine [Root.GetLordLady],\nIch habe lange und gründlich darüber nachgedacht, und ich glaube, ich bin zu dem Schluss gekommen, dass ich mein Leben ganz dem Glauben an die [Root.Religion.GetName] widmen muss. Mit Eurer Erlaubnis möchte ich in ein Nonnenkloster eintreten, obwohl ich natürlich am Hof zur Verfügung stehen werde, falls Ihr mich braucht.\n\nMit Respekt,\n[From.GetTitledFirstNameNoRegnal];;;x
EVTNAME_Plus_2063;The Order of Saint Blaise;;Der Orden des Heiligen Blasius;;;x
EVTDESC_Plus_2063;In order the stem the tide of infidels and heretics bearing down upon the innocent faithful, a small army of Armenian soldiers and clerics have banded together under the banner of Saint Blaise. With the Latins and Greeks pushing from the west and the Muslims from the East, there is very little these men have aside from unshakeable faith in the power of God to stand between them and their enemies.;;Um der Flut von Ungläubigen und Ketzern Einhalt zu gebieten, die auf die unschuldigen Gläubigen niedergehen, hat sich eine kleine Armee armenischer Soldaten und Kleriker unter dem Banner des Heiligen Blasius zusammengeschlossen. Angesichts des Ansturms der Lateiner und Griechen aus dem Westen und der Muslime aus dem Osten bleibt diesen Männern nicht viel mehr als der unerschütterliche Glaube an die Macht Gottes, um sich zwischen sie und ihre Feinde zu stellen.;;;x
EVTOPTA_Plus_2063;Knights of true Christendom!;;Ritter der wahren Christenheit!;;;x
EVTNAME_Plus_2064;The Knights of Saint Mark;;Die Ritter des heiligen Markus;;;x
EVTDESC_Plus_2064;In order the protect the oppressed faithful from the iron scepter of Muslim domination and the encroachment of the schismatics, the Knights of Saint Mark has arisen to preserve the Coptic populations scattered throughout Egypt and Abyssinia. Tales abound of their courage and tenacity, even against innumerably greater odds.;;Um die unterdrückten Gläubigen vor dem eisernen Zepter der muslimischen Herrschaft und dem Eindringen der Schismatiker zu schützen, sind die Ritter des Heiligen Markus entstanden, um die über ganz Ägypten und Abessinien verstreuten koptischen Bevölkerungsgruppen zu schützen. Es gibt viele Geschichten über ihren Mut und ihre Hartnäckigkeit, selbst gegen unzählige Widerstände.;;;x
