#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
abandon_adventure;Abandon Adventure;Abandon Adventure;Abandon Adventure;;Abandon Adventure;;;;;;;;x
decision_spy_on_desc;Keep an eye on §Y[This.GetTitledName]§! in the hopes of uncovering [This.GetPossPronoun] darkest secrets. Might allow you to blackmail, discover plots, slander, enflame rivalries, or even assist in plots against [This.GetObjectPronoun]. Requires the §YIntrigue Focus§!.;Keep an eye on §Y[This.GetTitledName]§! in the hopes of uncovering [This.GetPossPronoun] darkest secrets. Might allow you to blackmail, discover plots, slander, enflame rivalries, or even assist in plots against [This.GetObjectPronoun]. Requires the §YIntrigue Focus§!.;Keep an eye on §Y[This.GetTitledName]§! in the hopes of uncovering [This.GetPossPronoun] darkest secrets. Might allow you to blackmail, discover plots, slander, enflame rivalries, or even assist in plots against [This.GetObjectPronoun]. Requires the §YIntrigue Focus§!.;;Keep an eye on §Y[This.GetTitledName]§! in the hopes of uncovering [This.GetPossPronoun] darkest secrets. Might allow you to blackmail, discover plots, slander, enflame rivalries, or even assist in plots against [This.GetObjectPronoun]. Requires the §YIntrigue Focus§!.;;;;;;;;;x
declare_as_kafir;Declare Kafir;Declare Kafir;Declare Kafir;;Declare Kafir;;;;;;;;;x
declare_as_kafir_desc;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of Allah's laws.;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of Allah's laws.;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of Allah's laws.;;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of Allah's laws.;;;;;;;;;x
demand_conversion_courtier;Attempt Religious Conversion;Attempt Religious Conversion;Attempt Religious Conversion;;Attempt Religious Conversion;;;;;;;;;x
demand_conversion_courtier_desc;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;;;;;;;;;x
demand_conversion_vassal;Attempt Religious Conversion;Attempt Religious Conversion;Attempt Religious Conversion;;Attempt Religious Conversion;;;;;;;;;x
demand_conversion_vassal_desc;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;;Attempt to convert §Y[Root.GetBestName]§! to the [From.Religion.GetName] faith, either through diplomacy, religious debate (if Learning is 8+) or the threat of imprisonment (if Crown Authority or Tribal Organization is Medium or higher).;;;;;;;;;x
disinherit_child;Disinherit;Disinherit;Disinherit;;Disinherit;;;;;;;;;;;x
disinherit_child_desc;Declare that §Y[This.GetTitledFirstName]§! will not inherit your titles. It is only your great prestige that allows this, but there will almost certainly be repercussions.;Declare that §Y[This.GetTitledFirstName]§! will not inherit your titles. It is only your great prestige that allows this, but there will almost certainly be repercussions.;Declare that §Y[This.GetTitledFirstName]§! will not inherit your titles. It is only your great prestige that allows this, but there will almost certainly be repercussions.;;Declare that §Y[This.GetTitledFirstName]§! will not inherit your titles. It is only your great prestige that allows this, but there will almost certainly be repercussions.;;;;;;;;;;;x
donate_money_to_army_of_light;Donate money to the Army of Light;Donate money to the Army of Light;Donate money to the Army of Light;;Donate money to the Army of Light;;;;;;;;;;;x
donate_money_to_army_of_light_desc;I can donate money to the Army of Light in exchange for Piety and lifelong respect from the Manichaean Church.;I can donate money to the Army of Light in exchange for Piety and lifelong respect from the Manichaean Church.;I can donate money to the Army of Light in exchange for Piety and lifelong respect from the Manichaean Church.;;I can donate money to the Army of Light in exchange for Piety and lifelong respect from the Manichaean Church.;;;;;;;;;;;x
donate_money_to_army_of_lucifer;Donate money to the Army of Lucifer;Donate money to the Army of Lucifer;Donate money to the Army of Lucifer;;Donate money to the Army of Lucifer;;;;;;;;;;;x
donate_money_to_army_of_lucifer_desc;I can donate money to the Army of Lucifer in exchange for Piety and lifelong respect from the Messalian faithful.;I can donate money to the Army of Lucifer in exchange for Piety and lifelong respect from the Messalian faithful.;I can donate money to the Army of Lucifer in exchange for Piety and lifelong respect from the Messalian faithful.;;I can donate money to the Army of Lucifer in exchange for Piety and lifelong respect from the Messalian faithful.;;;;;;;;;;;x
donate_money_to_braedralag;Donate money to the Bræðralag;Donate money to the Bræðralag;Donate money to the Bræðralag;;Donate money to the Bræðralag;;;;;;;;x
donate_money_to_braedralag_desc;I can donate money to the Bræðralag in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Bræðralag in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Bræðralag in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;I can donate money to the Bræðralag in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;;;;;;;x
donate_money_to_fianna;Donate money to the Fianna;Donate money to the Fianna;Donate money to the Fianna;Donate money to the Fianna;;;;;;;;;;;x
donate_money_to_fianna_desc;I can donate money to the Fianna in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Fianna in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Fianna in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Fianna in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;;;;;;;;;;x
donate_money_to_gwydion;Donate money to the Sons of Gwydion;Donate money to the Sons of Gwydion;Donate money to the Sons of Gwydion;Donate money to the Sons of Gwydion;;;;;;;;;;;x
donate_money_to_gwydion_desc;I can donate money to the Sons of Gwydion in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Sons of Gwydion in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Sons of Gwydion in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Sons of Gwydion in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;;;;;;;;;;x
donate_money_to_harii;Donate money to the Harii;Donate money to the Harii;Donate money to the Harii;;Donate money to the Harii;;;;;;;;;;;x
donate_money_to_harii_desc;I can donate money to the Harii in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Harii in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;I can donate money to the Harii in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;I can donate money to the Harii in exchange for Piety and lifelong respect from the [Root.Religion.GetName] Church;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark;Donate money to the Knights of Saint Mark;Donate money to the Knights of Saint Mark;Donate money to the Knights of Saint Mark;;Donate money to the Knights of Saint Mark;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark_desc;I can donate money to the Knights of Saint Mark in exchange for Piety and lifelong respect from the Coptic Church.;I can donate money to the Knights of Saint Mark in exchange for Piety and lifelong respect from the Coptic Church.;I can donate money to the Knights of Saint Mark in exchange for Piety and lifelong respect from the Coptic Church.;;I can donate money to the Knights of Saint Mark in exchange for Piety and lifelong respect from the Coptic Church.;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise;Donate money to the Order of St. Blaise;Donate money to the Order of St. Blaise;Donate money to the Order of St. Blaise;;Donate money to the Order of St. Blaise;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise_desc;I can donate money to the Order of St. Blaise in exchange for Piety and lifelong respect from the Apostolic Church.;I can donate money to the Order of St. Blaise in exchange for Piety and lifelong respect from the Apostolic Church.;I can donate money to the Order of St. Blaise in exchange for Piety and lifelong respect from the Apostolic Church.;;I can donate money to the Order of St. Blaise in exchange for Piety and lifelong respect from the Coptic Church.;;;;;;;;;;;x
druze_pact_of_time;The Pact of Time;The Pact of Time;The Pact of Time;;The Pact of Time;;;;;;;;;;;x
druze_pact_of_time_desc;The coming of age ceremony for all Druze adults, in it the Druze signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;The coming of age ceremony for all Druze adults, in it the Druze signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;The coming of age ceremony for all Druze adults, in it the Druze signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;;The coming of age ceremony for all Druze adults, in it the Druze signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;;;;;;;;;;;x
employ_chancellor;Invite Chancellor to Court;Inviter un Chancelier à la Cour;Kanzler an den Hof laden;;Invite Chancellor to Court;;;;;;;;x
employ_chancellor_desc;Invite a promising nobleman to court, to aid with diplomatic affairs.;Inviter un noble prometteur à la Cour, pour vous assister en matière diplomatique.;Laden Sie einen viel versprechenden Adligen in den Rat ein, um bei diplomatischen Angelegenheiten zu helfen.;;Invite a promising nobleman to court, to aid with diplomatic affairs.;;;;;;;;x
employ_court_jester;Hire a Court Jester;Engager un Bouffon à la cour;Hire a Court Jester;;Hire a Court Jester;;;;;;;;x
employ_court_jester_desc;Hire a promising fool to keep my court entertained.;Engager un bouffon prometteur pour amuser ma cour.;Hire a promising fool to keep my court entertained.;;Hire a promising fool to keep my court entertained.;;;;;;;;x
employ_marshal;Invite Marshal to Court;Inviter un Maréchal à la Cour.;Marschall an den Hof laden;;Invite Marshal to Court;;;;;;;;x
employ_marshal_desc;Invite a promising nobleman to court, to help train your armies.;Inviter un noble prometteur à la Cour, pour vous aider à entraisner vos hommes d'armes.;Laden Sie einen viel versprechenden Adligen in den Rat ein, um dabei zu helfen unsere Armee auszubilden.;;Invite a promising nobleman to court, to help train your armies.;;;;;;;x;;,,,,,,,,,,
employ_spymaster;Invite Spymaster to Court;Inviter un Maistre-Espion à la Cour;Hofspitzel an den Hof laden;;Invite Spymaster to Court;;;;;;;x;;,,,,,,,,,,,,,,
employ_spymaster_desc;Invite a promising nobleman to court, to help run your spy network.;Inviter un noble prometteur à la Cour, pour vous aider à diriger votre réseau d'espions.;Laden Sie einen Hofspitzel in den Rat ein der uns hilft ein Spitzelnetzwerk aufzubauen.;;Invite a promising nobleman to court, to help run your spy network.;;;;;;;;x,
employ_steward;Invite Steward to Court;Inviter un Intendant à la Cour;Kämmerer an den Hof laden;;Invite Steward to Court;;;;;;;x;;,,,,,,,,,,,,,,
employ_steward_desc;Invite a promising nobleman to court, to aid with matters of administration.;Inviter un noble prometteur à la Cour, pour vous assister en matière d'administration.;Laden Sie einen viel versprechenden Adligen in den Rat ein, um in Regierungsangelegenheiten zu helfen.;;Invite a promising nobleman to court, to aid with matters of administration.;;;;;;;;x
enforce_chalcedon;Enforce Chalcedon;Enforce Chalcedon;Enforce Chalcedon;;Enforce Chalcedon;;;;;;;;x
enforce_chalcedon_desc;The Council of Chalcedon in 451 AD repudiated the Eutychian doctrine of monophytism, a practice that has continued under the leadership of both the Coptic and Apostolic church. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;The Council of Chalcedon in 451 AD repudiated the Eutychian doctrine of monophytism, a practice that has continued under the leadership of both the Coptic and Apostolic church. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;The Council of Chalcedon in 451 AD repudiated the Eutychian doctrine of monophytism, a practice that has continued under the leadership of both the Coptic and Apostolic church. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;;The Council of Chalcedon in 451 AD repudiated the Eutychian doctrine of monophytism, a practice that has continued under the leadership of both the Coptic and Apostolic church. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;;;;;;;;x
enforce_ephesus;Enforce Ephesus;Enforce Ephesus;Enforce Ephesus;;Enforce Ephesus;;;;;;;;x
enforce_ephesus_desc;The Council of Ephesus in 431 AD repudiated Nestorianism, leading to the split of the so-called 'Church of the East' from Christianity proper. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;The Council of Ephesus in 431 AD repudiated Nestorianism, leading to the split of the so-called 'Church of the East' from Christianity proper. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;The Council of Ephesus in 431 AD repudiated Nestorianism, leading to the split of the so-called 'Church of the East' from Christianity proper. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;;The Council of Ephesus in 431 AD repudiated Nestorianism, leading to the split of the so-called 'Church of the East' from Christianity proper. With the Great Schism ended, perhaps it is time to bring these heretics back under the fold of the [Root.Religion.GetName] faith once and for all.;;;;;;;;x
expelled_ansar;Expelled the Ansar;Confrérie des Bektachis expulsée;Den Orden der Bektaschi vertrieben;;Orden Ansar expulsada;;;;;;;;x
expelled_d_harii;Expelled the Harii;Expelled the Harii;Expelled the Harii;;Expelled the Harii;;;;;;;;x
expel_the_ansar;Expel the Ansar;Expulser la Confrérie des Bektachis;Vertreibt den Orden der Bektaschi;;Expulsar a la Orden Ansar;;;;;;;;x
expel_the_ansar_desc;I can drive the Ansar from my realm and seize their castles. However, it is a very impious thing to do...;Je puis expulser la Confrérie des Bektachis de mon territoire et prendre possession de leurs castels. Ce seroit par contre un acte très impie...;Ich kann den Orden der Bektaschi aus meinem Reich vertreiben und mir ihre Burgen aneignen. Das ist jedoch eine sehr unfromme Tat...;;Puedo echar a la Orden Ansar de mi reino y apoderarme de sus castillos. Sin embargo, es una acción muy impía...;;;;;;;;x
expel_army_of_light;Expel the Army of Light;Expel the Army of Light;Expel the Army of Light;;Expel the Army of Light;;;;;;;;x
expel_army_of_light_desc;I can drive the Army of Light from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Army of Light from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Army of Light from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Army of Light from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_army_of_lucifer;Expel the Army of Lucifer;Expel the Army of Lucifer;Expel the Army of Lucifer;;Expel the Army of Lucifer;;;;;;;;x
expel_army_of_lucifer_desc;I can drive the Army of Lucifer from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Army of Lucifer from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Army of Lucifer from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Army of Lucifer from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_fianna;Expel the Fianna;Expel the Fianna;Expel the Fianna;;Expel the Fianna;;;;;;;;x
expel_fianna_desc;I can drive the Fianna from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Fianna from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Fianna from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Fianna from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_gwydion;Expel the Gwydion;Expel the Gwydion;Expel the Gwydion;;Expel the Gwydion;;;;;;;;x
expel_gwydion_desc;I can drive the Gwydion from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Gwydion from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Gwydion from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Gwydion from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_knights_of_saint_mark;Expel the Knights of Saint Mark;Expel the Knights of Saint Mark;Expel the Knights of Saint Mark;;Expel the Knights of Saint Mark;;;;;;;;x
expel_knights_of_saint_mark_desc;I can drive the Knights of Saint Mark from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Knights of Saint Mark from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Knights of Saint Mark from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Knights of Saint Mark from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_order_of_saint_blaise;Expel the Order of St. Blaise;Expel the Order of St. Blaise;Expel the Order of St. Blaise;;Expel the Order of St. Blaise;;;;;;;;x
expel_order_of_saint_blaise_desc;I can drive the Order of St. Blaise from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Order of St. Blaise from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Order of St. Blaise from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Order of St. Blaise from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_the_braedralag;Expel the Bræðralag;Expel the Bræðralag;Expel the Bræðralag;;Expel the Bræðralag;;;;;;;;x
expel_the_braedralag_desc;I can drive the Bræðralag from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Bræðralag from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Bræðralag from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Bræðralag from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
expel_the_harii;Expel the Harii;Expel the Harii;Expel the Harii;;Expel the Harii;;;;;;;;x
expel_the_harii_desc;I can drive the Harii from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Harii from my realm and seize their castles. However, it is a very impious thing to do...;I can drive the Harii from my realm and seize their castles. However, it is a very impious thing to do...;;I can drive the Harii from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;x
extend_finland;Claim Kola for Finland;Claim Kola for Finland;Claim Kola for Finland;;Claim Kola for Finland;;;;;;;;x
extend_finland_desc;The tribal lands of Kola are rightfully part of Finland's de jure territory.;The tribal lands of Kola are rightfully part of Finland's de jure territory.;The tribal lands of Kola are rightfully part of Finland's de jure territory.;;The tribal lands of Kola are rightfully part of Finland's de jure territory.;;;;;;;;x
faction_religious_ultimatum;Demand Liege Conversion;Demand Liege Conversion;Demand Liege Conversion;;Demand Liege Conversion;;;;;;;;x
faction_religious_ultimatum_desc;Present an ultimatum to §Y[Root.Liege.GetBestName]§!, demanding that [Root.Liege.GetSheHe] either convert to the [Root.Religion.GetName] faith or your faction will rise in revolt.;Present an ultimatum to §Y[Root.Liege.GetBestName]§!, demanding that [Root.Liege.GetSheHe] either convert to the [Root.Religion.GetName] faith or your faction will rise in revolt.;Present an ultimatum to §Y[Root.Liege.GetBestName]§!, demanding that [Root.Liege.GetSheHe] either convert to the [Root.Religion.GetName] faith or your faction will rise in revolt.;;Present an ultimatum to §Y[Root.Liege.GetBestName]§!, demanding that [Root.Liege.GetSheHe] either convert to the [Root.Religion.GetName] faith or your faction will rise in revolt.;;;;;;;;x
feast_0;Plan a Feast;Organiser un banquet;Großes Fest planen;;Plan a Feast;;;;;;;;x
feast_0_desc;A great feast shall be held in winter (October or later), provided you are not at war or otherwise engaged.;A great feast shall be held in winter (October or later), provided you are not at war or otherwise engaged.;A great feast shall be held in winter (October or later), provided you are not at war or otherwise engaged.;;A great feast shall be held in winter (October or later), provided you are not at war or otherwise engaged.;;;;;;;;x
feast_1;Plan a Feast;Organiser un banquet;Gelage abhalten;;Celebrar un banquete;;;;;;;;x
feast_1_desc;In winter we shall hold the biggest feast ever seen in the Kingdom!;Organisez le plus grand banquet du royaume !;Veranstaltet das größte Gelage, das das Königreich je gesehen hat!;;¡Celebra el banquete más grande jamás visto en el reino!;;;;;;;;x
feast_2;Plan a Feast;Organiser un banquet;Gelage abhalten;;Celebrar un banquete;;;;;;;;x
feast_2_desc;In winter we shall hold the biggest feast ever seen in the Kingdom!;Organisez le plus grand banquet du royaume !;Veranstaltet das größte Gelage, das das Königreich je gesehen hat!;;¡Celebra el banquete más grande jamás visto en el reino!;;;;;;;;x
fianna_organized;The Fianna is formed.;Les Fianna sont créés.;The Fianna is formed.;;The Fianna is formed.;;;;;;;;x
first_coronation;Create the Holy Roman Empire;Create the Holy Roman Empire;Create the Holy Roman Empire;;Create the Holy Roman Empire;;;;;;;;x
first_coronation_desc;While the Carolingian Empire cannot truly be restored, it might be possible to build a new empire out of the old—provided the pope agrees to coronate you as the Holy Roman Emperor.;While the Carolingian Empire cannot truly be restored, it might be possible to build a new empire out of the old—provided the pope agrees to coronate you as the Holy Roman Emperor.;While the Carolingian Empire cannot truly be restored, it might be possible to build a new empire out of the old—provided the pope agrees to coronate you as the Holy Roman Emperor.;;While the Carolingian Empire cannot truly be restored, it might be possible to build a new empire out of the old—provided the pope agrees to coronate you as the Holy Roman Emperor.;;;;;;;;x
force_formalize_bogomilist_church;Force Bogomilist Formalization;Force Bogomilist Formalization;Force Bogomilist Formalization;;Force Bogomilist Formalization;;;;;;;;x
force_formalize_bogomilist_church_desc;A leader of enough piety and standing could force a formalization of the Bogomilist faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;A leader of enough piety and standing could force a formalization of the Bogomilist faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;A leader of enough piety and standing could force a formalization of the Bogomilist faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;;A leader of enough piety and standing could force a formalization of the Bogomilist faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;;;;;;;;x
form_brandenburg;Form the Margraviate of Brandenburg;Form the Margraviate of Brandenburg;Form the Margraviate of Brandenburg;;Form the Margraviate of Brandenburg;;;;;;;;x
form_brandenburg_desc;The frontiers of the empire must be protected, and the locals pacified from their former heathen ways. This requires the formation of a special March on the eastern edge of the empire.;The frontiers of the empire must be protected, and the locals pacified from their former heathen ways. This requires the formation of a special March on the eastern edge of the empire.;The frontiers of the empire must be protected, and the locals pacified from their former heathen ways. This requires the formation of a special March on the eastern edge of the empire.;;The frontiers of the empire must be protected, and the locals pacified from their former heathen ways. This requires the formation of a special March on the eastern edge of the empire.;;;;;;;;x
form_carolingian_empire;Form the Carolingian Empire;Form the Carolingian Empire;Form the Carolingian Empire;;Form the Carolingian Empire;;;;;;;;x
form_carolingian_empire_desc;With the entirety of the Frankish realm under our control, we could approach the Pope and ask for permission to create a new holy empire--one that will bear the Karling name and restore order to Europe in a manner not seen since the days of the Romans!;With the entirety of the Frankish realm under our control, we could approach the Pope and ask for permission to create a new holy empire--one that will bear the Karling name and restore order to Europe in a manner not seen since the days of the Romans!;With the entirety of the Frankish realm under our control, we could approach the Pope and ask for permission to create a new holy empire--one that will bear the Karling name and restore order to Europe in a manner not seen since the days of the Romans!;;With the entirety of the Frankish realm under our control, we could approach the Pope and ask for permission to create a new holy empire--one that will bear the Karling name and restore order to Europe in a manner not seen since the days of the Romans!;;;;;;;;x
formalize_bogomilist_church;Formalize the Bogomilist Faith;Formalize the Bogomilist Faith;Formalize the Bogomilist Faith;;Formalize the Bogomilist Faith;;;;;;;;x
formalize_bogomilist_church_desc;Enough work has been done to organize the Bogomilist faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold temples, and that temple holders will be considered Bogomilist bishops as elsewhere in Christendom.;Enough work has been done to organize the Bogomilist faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold temples, and that temple holders will be considered Bogomilist bishops as elsewhere in Christendom.;Enough work has been done to organize the Bogomilist faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold temples, and that temple holders will be considered Bogomilist bishops as elsewhere in Christendom.;;Enough work has been done to organize the Bogomilist faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold temples, and that temple holders will be considered Bogomilist bishops as elsewhere in Christendom.;;;;;;;;x
fourth_crusade;Begin the Fourth Crusade;Begin the Fourth Crusade;Begin the Fourth Crusade;;Begin the Fourth Crusade;;;;;;;;x
fourth_crusade_desc;Begin the Fourth Crusade;Begin the Fourth Crusade;Begin the Fourth Crusade;;Begin the Fourth Crusade;;;;;;;;x
get_rid_of_settlement;Destroy Holding;Destroy Holding;Destroy Holding;;Destroy Holding;;;;;;;;x
get_rid_of_settlement_desc;Have too many holding of this type in the province? This will remove the holding entirely -- but note: there is no benefit to doing so. The holding and any improvements it's built are lost forever.;Have too many holding of this type in the province? This will remove the holding entirely -- but note: there is no benefit to doing so. The holding and any improvements it's built are lost forever.;Have too many holding of this type in the province? This will remove the holding entirely -- but note: there is no benefit to doing so. The holding and any improvements it's built are lost forever.;;Have too many holding of this type in the province? This will remove the holding entirely -- but note: there is no benefit to doing so. The holding and any improvements it's built are lost forever.;;;;;;;;x
gwydion_organized;The Gwydion is formed.;Le Gwydion est formé.;The Gwydion is formed.;;The Gwydion is formed.;;;;;;;;x
give_to_charity;Give to Charity;Donner à la charité;Geben Sie Wohltätigkeit;;Give to Charity;;;;;;;;x
give_to_charity_desc;Give a voluntary donation to [Root.Religion.GetName] charities.;Faites un don volontaire aulx oeuvres de charité de [Root.Religion.GetName].;Give a voluntary donation to [Root.Religion.GetName] charities.;;Give a voluntary donation to [Root.Religion.GetName] charities.;;;;;;;;x
gone_pagan;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_zoroastrian;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_celtic_norse;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_baltic_finnic;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_tengri;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_aztec;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_slavic;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_african;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_egyptian;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_judaic;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_hellenic;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
gone_pagan_zun;Adopt the Old Ways;Adopter la Religion du pays;Adopt the Old Ways;;Adopt the Old Ways;;;;;;;;x
